Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location
P-000188,DEPT_OPS_066,2016-03-24,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_OTT
P-000189,DEPT_SALES_092,2016-03-16,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_TOR_HQ
P-000190,DEPT_LEGAL_084,2016-03-20,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_SF
P-000191,DEPT_INVEST_115,2016-03-18,New Position,Employee,Fixed Term,JP_0031,Market Risk Analyst,Market Risk Analyst,Part_Time,LOC_OTT
P-000192,DEPT_INVEST_120,2016-03-26,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_OTT
P-000193,DEPT_SALES_105,2016-03-05,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC
P-000194,DEPT_TECH_034,2016-03-06,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_HQ
P-000195,DEPT_INVEST_116,2016-03-27,New Position,Contingent Worker,Contractor,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_HQ
P-000196,DEPT_OPS_062,2016-03-31,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_OTT
P-000197,DEPT_FIN_014,2016-03-27,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_TOR_HQ
P-000198,DEPT_ADMIN_131,2016-03-28,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_MTL
P-000199,DEPT_TECH_027,2016-03-05,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_US_REM
P-000200,DEPT_SALES_106,2016-03-20,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_CAL
P-000201,DEPT_INVEST_117,2016-03-16,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_WIN
P-000202,DEPT_FIN_007,2016-03-29,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_HQ
P-000203,DEPT_TECH_016,2016-03-15,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Full_Time,LOC_TOR_HQ
P-000204,DEPT_RISK_052,2016-03-21,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_MTL
P-000205,DEPT_ADMIN_130,2016-03-19,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_DAL
P-000206,DEPT_HR_082,2016-03-02,New Position,Employee,Fixed Term,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_CA_REM
P-000207,DEPT_TECH_032,2016-03-17,New Position,Employee,Fixed Term,JP_0041,Client Services Representative,Client Services Representative,Full_Time,LOC_CAL
P-000208,DEPT_FIN_010,2016-03-12,New Position,Employee,Regular,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_CAL
P-000209,DEPT_INVEST_118,2016-03-17,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_HQ
P-000210,DEPT_TECH_034,2016-03-25,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_US_REM
P-000211,DEPT_OPS_057,2016-03-08,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_TOR_HQ
P-000212,DEPT_INVEST_118,2016-03-02,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_HAL
P-000213,DEPT_OPS_056,2016-03-07,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_TOR_HQ
P-000214,DEPT_TECH_025,2016-03-21,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Part_Time,LOC_US_REM
P-000215,DEPT_MKT_109,2016-03-30,New Position,Employee,Regular,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_TOR_HQ
P-000216,DEPT_OPS_056,2016-03-17,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_US_REM
P-000217,DEPT_LEGAL_084,2016-03-29,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_US_REM
P-000218,DEPT_OPS_066,2016-03-24,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_OTT
P-000219,DEPT_TECH_036,2016-03-16,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_TOR_HQ
P-000220,DEPT_OPS_059,2016-03-27,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ
P-000221,DEPT_RISK_047,2016-03-13,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_VAN
P-000222,DEPT_TECH_028,2016-03-26,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_NYC
P-000223,DEPT_FIN_006,2016-03-01,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_MTL
P-000224,DEPT_TECH_020,2016-03-03,New Position,Employee,Regular,JP_0003,Staff Engineer,Staff Engineer,Full_Time,LOC_TOR_HQ
P-000225,DEPT_FIN_013,2016-03-20,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_NYC
P-000226,DEPT_ADMIN_133,2016-03-20,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CHI
P-000227,DEPT_MKT_111,2016-03-10,New Position,Employee,Regular,JP_0045,HR Business Partner,HR Business Partner,Full_Time,LOC_TOR_HQ
P-000228,DEPT_OPS_066,2016-03-26,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_TOR_HQ
P-000229,DEPT_TECH_036,2016-03-05,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_NYC
P-000230,DEPT_LEGAL_087,2016-03-05,New Position,Employee,Fixed Term,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_CAL
P-000231,DEPT_TECH_033,2016-03-03,New Position,Employee,Regular,JP_0055,Legal Analyst,Legal Analyst,Part_Time,LOC_TOR_HQ
P-000232,DEPT_TECH_035,2016-03-30,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_TOR_FP
P-000233,DEPT_OPS_064,2016-03-15,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_NYC
P-000234,DEPT_TECH_037,2016-03-19,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_MTL
P-000235,DEPT_OPS_061,2016-03-07,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_TOR_HQ
P-000236,DEPT_TECH_016,2016-03-29,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Part_Time,LOC_SF
P-000237,DEPT_HR_079,2016-03-03,New Position,Employee,Fixed Term,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_CAL
P-000238,DEPT_SALES_106,2016-03-09,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_US_REM
P-000239,DEPT_FIN_004,2016-03-08,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_MTL
P-000240,DEPT_OPS_071,2016-03-10,New Position,Employee,Fixed Term,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_CA_REM
P-000241,DEPT_ADMIN_128,2016-03-19,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_TOR_HQ
P-000242,DEPT_RISK_051,2016-03-17,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_TOR_HQ
P-000243,DEPT_TECH_016,2016-03-22,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_TOR_FP
P-000244,DEPT_ADMIN_129,2016-03-31,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_HQ
P-000245,DEPT_HR_082,2016-03-16,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_TOR_HQ
P-000246,DEPT_ADMIN_131,2016-03-13,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_CAL
P-000247,DEPT_TECH_034,2016-03-09,New Position,Employee,Fixed Term,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Part_Time,LOC_TOR_HQ
P-000248,DEPT_INVEST_120,2016-03-04,New Position,Employee,Regular,JP_0009,IT Support Specialist,IT Support Specialist,Full_Time,LOC_CHI
P-000249,DEPT_SALES_094,2016-03-25,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_TOR_HQ
P-000250,DEPT_SALES_098,2016-03-02,New Position,Employee,Regular,JP_0038,Operations Specialist,Operations Specialist,Full_Time,LOC_VAN
P-000251,DEPT_HR_079,2016-03-31,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_HQ
P-000252,DEPT_RISK_047,2016-03-01,New Position,Employee,Fixed Term,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_NYC
P-000253,DEPT_CEO_001,2016-03-23,New Position,Contingent Worker,Contractor,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_CAL
P-000254,DEPT_SALES_090,2016-03-25,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Full_Time,LOC_TOR_HQ
P-000255,DEPT_TECH_030,2016-03-06,New Position,Employee,Regular,JP_0025,Audit Analyst,Audit Analyst,Full_Time,LOC_OTT
P-000256,DEPT_MKT_108,2016-03-29,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_BOS
P-000257,DEPT_ADMIN_129,2016-03-12,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_NYC
P-000258,DEPT_CEO_003,2016-03-22,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_CA_REM
P-000259,DEPT_CEO_002,2016-03-13,New Position,Employee,Fixed Term,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_SF
P-000260,DEPT_FIN_006,2016-03-06,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_OTT
P-000261,DEPT_LEGAL_085,2016-03-24,New Position,Contingent Worker,Contractor,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_CA_REM
P-000262,DEPT_OPS_075,2016-03-07,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Part_Time,LOC_TOR_HQ
P-000263,DEPT_SALES_103,2016-03-19,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-000264,DEPT_HR_079,2016-03-16,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_WIN
P-000265,DEPT_FIN_011,2016-03-23,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_TOR_FP
P-000266,DEPT_TECH_026,2016-03-06,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-000267,DEPT_TECH_033,2016-03-09,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_TOR_HQ
P-000268,DEPT_INVEST_115,2016-03-29,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_TOR_HQ
P-000269,DEPT_OPS_075,2016-03-27,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_TOR_HQ
P-000270,DEPT_TECH_016,2016-03-08,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_FP
P-000271,DEPT_ADMIN_127,2016-03-16,New Position,Employee,Regular,JP_0070,Digital Marketing Specialist,Digital Marketing Specialist,Full_Time,LOC_TOR_FP
P-000272,DEPT_TECH_019,2016-03-01,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_TOR_HQ
P-000273,DEPT_INVEST_118,2016-04-24,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Part_Time,LOC_MTL
P-000274,DEPT_LEGAL_087,2016-04-07,New Position,Employee,Regular,JP_0091,Trader,Trader,Part_Time,LOC_TOR_HQ
P-000275,DEPT_SALES_095,2016-04-12,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ
P-000276,DEPT_RISK_048,2016-04-01,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-000277,DEPT_SALES_090,2016-04-23,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_MIA
P-000278,DEPT_TECH_037,2016-04-20,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_US_REM
P-000279,DEPT_SALES_092,2016-04-28,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_TOR_HQ
P-000280,DEPT_SALES_100,2016-04-09,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_TOR_FP
P-000281,DEPT_MKT_113,2016-04-05,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_CHI
P-000282,DEPT_OPS_059,2016-04-26,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_TOR_HQ
P-000283,DEPT_SALES_099,2016-04-21,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_TOR_HQ
P-000284,DEPT_TECH_039,2016-04-03,New Position,Employee,Fixed Term,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_HQ
P-000285,DEPT_HR_078,2016-04-03,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_CA_REM
P-000286,DEPT_RISK_041,2016-04-23,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_TOR_FP
P-000287,DEPT_SALES_099,2016-04-23,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_TOR_HQ
P-000288,DEPT_RISK_052,2016-04-23,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_TOR_FP
P-000289,DEPT_RISK_054,2016-04-15,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_NYC
P-000290,DEPT_INVEST_120,2016-04-03,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_TOR_FP
P-000291,DEPT_OPS_066,2016-04-19,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_CHI
P-000292,DEPT_SALES_090,2016-04-17,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_CA_REM
P-000293,DEPT_FIN_015,2016-04-06,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_BOS
P-000294,DEPT_RISK_049,2016-04-09,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ
P-000295,DEPT_RISK_051,2016-04-18,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_NYC
P-000296,DEPT_OPS_060,2016-04-14,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_OTT
P-000297,DEPT_FIN_008,2016-04-21,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_CHI
P-000298,DEPT_LEGAL_086,2016-04-07,New Position,Contingent Worker,Contractor,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-000299,DEPT_TECH_024,2016-04-03,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Part_Time,LOC_TOR_HQ
P-000300,DEPT_TECH_018,2016-04-28,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Part_Time,LOC_SF
P-000301,DEPT_INVEST_124,2016-04-09,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_US_REM
P-000302,DEPT_TECH_037,2016-04-24,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_MIA
P-000303,DEPT_FIN_007,2016-04-14,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_TOR_HQ
P-000304,DEPT_FIN_010,2016-04-03,New Position,Employee,Fixed Term,JP_0020,Accountant,Accountant,Full_Time,LOC_CAL
P-000305,DEPT_MKT_112,2016-04-04,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Part_Time,LOC_NYC
P-000306,DEPT_SALES_106,2016-04-01,New Position,Employee,Fixed Term,JP_0055,Legal Analyst,Legal Analyst,Full_Time,LOC_CA_REM
P-000307,DEPT_SALES_092,2016-04-10,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_HQ
P-000308,DEPT_TECH_037,2016-04-23,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_FP
P-000309,DEPT_INVEST_116,2016-04-14,New Position,Contingent Worker,Contractor,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_CHI
P-000310,DEPT_TECH_040,2016-04-04,New Position,Employee,Regular,JP_0014,Database Administrator,Database Administrator,Full_Time,LOC_CA_REM
P-000311,DEPT_FIN_005,2016-04-16,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_DAL
P-000312,DEPT_FIN_007,2016-04-04,New Position,Employee,Regular,JP_0092,Fund Accountant,Fund Accountant,Full_Time,LOC_TOR_FP
P-000313,DEPT_SALES_097,2016-04-17,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_HQ
P-000314,DEPT_ADMIN_132,2016-04-23,New Position,Employee,Regular,JP_0015,Network Engineer,Network Engineer,Full_Time,LOC_MTL
P-000315,DEPT_INVEST_114,2016-04-16,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_VAN
P-000316,DEPT_TECH_027,2016-04-24,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-000317,DEPT_TECH_021,2016-04-09,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_TOR_FP
P-000318,DEPT_MKT_112,2016-04-19,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ
P-000319,DEPT_OPS_061,2016-04-20,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_TOR_HQ
P-000320,DEPT_RISK_049,2016-04-24,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_TOR_HQ
P-000321,DEPT_SALES_101,2016-04-21,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_TOR_HQ
P-000322,DEPT_TECH_028,2016-04-16,New Position,Employee,Regular,JP_0034,AML Analyst,AML Analyst,Part_Time,LOC_TOR_HQ
P-000323,DEPT_HR_082,2016-04-08,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_MTL
P-000324,DEPT_ADMIN_127,2016-04-02,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_SF
P-000325,DEPT_OPS_063,2016-04-27,New Position,Employee,Regular,JP_0065,Mortgage Specialist,Mortgage Specialist,Full_Time,LOC_MTL
P-000326,DEPT_RISK_048,2016-04-09,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_NYC
P-000327,DEPT_OPS_066,2016-04-29,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_NYC
P-000328,DEPT_OPS_071,2016-04-17,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Part_Time,LOC_NYC
P-000329,DEPT_OPS_070,2016-04-20,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ
P-000330,DEPT_TECH_022,2016-04-28,New Position,Employee,Regular,JP_0035,Regulatory Affairs Specialist,Regulatory Affairs Specialist,Full_Time,LOC_NYC
P-000331,DEPT_FIN_013,2016-04-20,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_MTL
P-000332,DEPT_HR_076,2016-04-03,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Full_Time,LOC_BOS
P-000333,DEPT_RISK_043,2016-04-18,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Full_Time,LOC_TOR_FP
P-000334,DEPT_HR_080,2016-04-08,New Position,Employee,Regular,JP_0012,Product Manager - Tech,Product Manager - Tech,Full_Time,LOC_OTT
P-000335,DEPT_SALES_093,2016-04-23,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_CHI
P-000336,DEPT_FIN_007,2016-04-27,New Position,Contingent Worker,Contractor,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_HAL
P-000337,DEPT_FIN_009,2016-04-12,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_TOR_FP
P-000338,DEPT_FIN_009,2016-04-15,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_TOR_HQ
P-000339,DEPT_TECH_018,2016-04-10,New Position,Employee,Regular,JP_0082,Office Administrator,Office Administrator,Full_Time,LOC_BOS
P-000340,DEPT_LEGAL_084,2016-04-08,New Position,Employee,Regular,JP_0091,Trader,Trader,Full_Time,LOC_TOR_HQ
P-000341,DEPT_ADMIN_128,2016-04-04,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_FP
P-000342,DEPT_TECH_033,2016-04-15,New Position,Employee,Regular,JP_0013,Technical Project Manager,Technical Project Manager,Full_Time,LOC_NYC
