Employee_ID|Transaction_WID|Transaction_Effective_Date|Transaction_Entry_Date|Transaction_Type|Position_ID|Effective_Date|Worker_Type|Worker_Sub-Type|Business_Title|Business_Site_ID|Mailstop_Floor|Worker_Status|Active|Active_Status_Date|Hire_Date|Original_Hire_Date|Hire_Reason|Employment_End_Date|Continuous_Service_Date|First_Day_of_Work|Expected_Retirement_Date|Retirement_Eligibility_Date|Retired|Seniority_Date|Severance_Date|Benefits_Service_Date|Company_Service_Date|Time_Off_Service_Date|Vesting_Date|Terminated|Termination_Date|Pay_Through_Date|Primary_Termination_Reason|Primary_Termination_Category|Termination_Involuntary|Secondary_Termination_Reason|Local_Termination_Reason|Not_Eligible_for_Hire|Regrettable_Termination|Hire_Rescinded|Resignation_Date|Last_Day_of_Work|Last_Date_for_Which_Paid|Expected_Date_of_Return|Not_Returning|Return_Unknown|Probation_Start_Date|Probation_End_Date|Academic_Tenure_Date|Has_International_Assignment|Home_Country|Host_Country|International_Assignment_Type|Start_Date_of_International_Assignment|End_Date_of_International_Assignment|Rehire|Eligible_For_Rehire|Action|Action_Code|Action_Reason|Action_Reason_Code|Manager_ID|Soft_Retirement_Indicator|Job_Profile_ID|Sequence_Number|Planned_End_Contract_Date|Job_Entry_Dt|Stock_Grants|Time_Type|Supervisory_Organization|Location|Job_Title|French_Job_Title|Shift_Number|Scheduled_Weekly_Hours|Default_Weekly_Hours|Scheduled_FTE|Work_Model_Start_Date|Work_Model_Type|Worker_Workday_ID
EMP00009|TXN661315067|2016-07-29|2016-08-04 00:00:00|Lateralove|POS00027|2016-07-29|Employee|Temporary|Quality Assurance|LOC00028||Active|True|2016-03-23|2016-03-23|2016-03-23|Transfer||2016-03-23|2016-03-23|||False|2016-03-23||2016-03-23|2016-03-23|2016-03-23|2017-03-23|False|||||False|||False|False|False|||||False|false|2016-03-23|2016-06-21||False|US|US||||False|N|Lateralove|ACT522|Business Need|ARC846|EMP00292|False|JP00172|5||2016-07-29||Contract|CC00033|LOC00028|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2016-07-29|Office|WID0000904
EMP00009|TXN941501994|2016-08-08|2016-08-15 00:00:00|Demotion|POS00270|2016-08-08|Employee|Temporary|Operations Manager|LOC00099||Active|True|2016-03-23|2016-03-23|2016-03-23|Transfer||2016-03-23|2016-03-23|||False|2016-03-23||2016-03-23|2016-03-23|2016-03-23|2017-03-23|False|||||False|||False|False|False|||||False|false|2016-03-23|2016-06-21||False|US|FR||||False|N|Demotion|ACT456|Business Need|ARC964|EMP00408|False|JP00179|6||2016-08-08||Contract|CC00012|LOC00099|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2016-08-08|Office|WID0000905
EMP00010|TXN208768073|2016-10-31|2016-11-01 00:00:00|Hire|POS00416|2016-10-31|Employee|Contract|Operations Manager|LOC00041||Active|True|2016-10-31|2016-10-31|2016-10-31|New Hire||2016-10-31|2016-10-31|||False|2016-10-31||2016-10-31|2016-10-31|2016-10-31|2017-10-31|False|||||False|||False|False|False|||||False|false|2016-10-31|2017-01-29||False|US|CA||||False|N|Hire|ACT824|Employee Request|ARC459|EMP00320|False|JP00164|1||2016-10-31||Seasonal|CC00057|LOC00041|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2016-10-31|Office|WID0001000
EMP00010|TXN433426453|2019-08-17|2019-08-19 00:00:00|Demotion|POS00078|2019-08-17|Employee|Regular|Project Manager|LOC00026|FL4|Active|True|2016-10-31|2016-10-31|2016-10-31|Transfer||2016-10-31|2016-10-31|||False|2016-10-31||2016-10-31|2016-10-31|2016-10-31|2017-10-31|False|||||False|||False|False|False|||||False|false|2016-10-31|2017-01-29||False|US|CA||||False|N|Demotion|ACT645|Employee Request|ARC506|EMP00049|False|JP00102|2||2019-08-17||Temporary|CC00050|LOC00026|Project Manager|Titre Français: Project Manager|1|40|40|1|2019-08-17|Hybrid|WID0001001
EMP00010|TXN188274038|2017-12-26|2018-01-02 00:00:00|Promotion|POS00252|2017-12-26|Employee|Seasonal|Software Engineer|LOC00071||Active|True|2016-10-31|2016-10-31|2016-10-31|Transfer||2016-10-31|2016-10-31|||False|2016-10-31||2016-10-31|2016-10-31|2016-10-31|2017-10-31|False|||||False|||False|False|False|||||False|false|2016-10-31|2017-01-29||True|US|AU||||False|N|Promotion|ACT324|Business Need|ARC996|EMP00081|False|JP00011|3||2017-12-26||Temporary|CC00057|LOC00071|Software Engineer|Titre Français: Software Engineer|1|40|40|0.62|2017-12-26|Office|WID0001002
EMP00010|TXN618910736|2019-06-06|2019-06-12 00:00:00|Lateralove|POS00565|2019-06-06|Employee|Contract|Operations Manager|LOC00073||Active|True|2016-10-31|2016-10-31|2016-10-31|Transfer||2016-10-31|2016-10-31|||False|2016-10-31||2016-10-31|2016-10-31|2016-10-31|2017-10-31|False|||||False|||False|False|False|||||False|false|2016-10-31|2017-01-29||False|US|FR||||False|N|Lateralove|ACT496|Organizational Change|ARC367|EMP00100|False|JP00143|4||2019-06-06||Seasonal|CC00034|LOC00073|Operations Manager|Titre Français: Operations Manager|1|40|40|1|2019-06-06|Office|WID0001003
EMP00011|TXN182721548|2020-02-16|2020-02-18 00:00:00|Hire|POS00253|2020-02-16|Employee|Temporary|Project Manager|LOC00069||Active|True|2020-02-16|2020-02-16|2020-02-16|New Hire||2020-02-16|2020-02-16|||False|2020-02-16||2020-02-16|2020-02-16|2020-02-16|2021-02-15|False|||||False|||False|False|False|||||False|false|2020-02-16|2020-05-16||False|US|DE||||False|N|Hire|ACT926|Organizational Change|ARC333|EMP00298|False|JP00083|1||2020-02-16||Seasonal|CC00092|LOC00069|Project Manager|Titre Français: Project Manager|1|40|40|1|2020-02-16|Office|WID0001100
EMP00011|TXN716606071|2022-09-19|2022-09-26 00:00:00|Transfer|POS00449|2022-09-19|Employee|Contract|Network Engineer|LOC00064||Active|True|2020-02-16|2020-02-16|2020-02-16|Transfer||2020-02-16|2020-02-16|||False|2020-02-16||2020-02-16|2020-02-16|2020-02-16|2021-02-15|False|||||False|||False|False|False|||||False|false|2020-02-16|2020-05-16||True|US|US||||False|N|Transfer|ACT672|Organizational Change|ARC158|EMP00304|False|JP00159|2||2022-09-19||Seasonal|CC00062|LOC00064|Network Engineer|Titre Français: Network Engineer|1|35|40|0.85|2022-09-19|Remote|WID0001101
EMP00011|TXN881426891|2020-06-13|2020-06-19 00:00:00|Lateralove|POS00137|2020-06-13|Employee|Contract|Accountant|LOC00051||Active|True|2020-02-16|2020-02-16|2020-02-16|Transfer||2020-02-16|2020-02-16|||False|2020-02-16||2020-02-16|2020-02-16|2020-02-16|2021-02-15|False|||||False|||False|False|False|||||False|false|2020-02-16|2020-05-16||False|US|MX||||False|N|Lateralove|ACT917|Organizational Change|ARC516|EMP00112|False|JP00181|3||2020-06-13||Temporary|CC00099|LOC00051|Accountant|Titre Français: Accountant|1|40|40|1|2020-06-13|Office|WID0001102
EMP00011|TXN156877091|2022-05-15|2022-05-16 00:00:00|Demotion|POS00073|2022-05-15|Employee|Contract|Data Analyst|LOC00079|FL2|Active|True|2020-02-16|2020-02-16|2020-02-16|Transfer||2020-02-16|2020-02-16|||False|2020-02-16||2020-02-16|2020-02-16|2020-02-16|2021-02-15|False|||||False|||False|False|False|||||False|false|2020-02-16|2020-05-16||True|US|DE||||False|N|Demotion|ACT283|Business Need|ARC130|EMP00034|False|JP00199|4||2022-05-15||Contract|CC00094|LOC00079|Data Analyst|Titre Français: Data Analyst|1|35|40|1|2022-05-15|Remote|WID0001103
EMP00012|TXN509407781|2024-11-23|2024-11-30 00:00:00|Hire|POS00352|2024-11-23|Employee|Seasonal|Product Manager|LOC00024||Active|True|2024-11-23|2024-11-23|2024-11-23|New Hire||2024-11-23|2024-11-23|||False|2024-11-23||2024-11-23|2024-11-23|2024-11-23|2025-11-23|False|||||False|||False|False|False|||||False|false|2024-11-23|2025-02-21||False|US|MX||||False|N|Hire|ACT288|Employee Request|ARC511|EMP00051|False|JP00036|1||2024-11-23||Temporary|CC00030|LOC00024|Product Manager|Titre Français: Product Manager|1|40|40|0.72|2024-11-23|Office|WID0001200
EMP00012|TXN121905151|2027-08-10|2027-08-10 00:00:00|Transfer|POS00383|2027-08-10|Employee|Regular|Product Manager|LOC00013|FL5|Active|True|2024-11-23|2024-11-23|2024-11-23|Transfer||2024-11-23|2024-11-23|||False|2024-11-23||2024-11-23|2024-11-23|2024-11-23|2025-11-23|False|||||False|||False|False|False|||||False|false|2024-11-23|2025-02-21||True|US|US||||False|N|Transfer|ACT413|Business Need|ARC919|EMP00088|False|JP00175|2||2027-08-10||Seasonal|CC00009|LOC00013|Product Manager|Titre Français: Product Manager|1|40|40|1|2027-08-10|Remote|WID0001201
EMP00012|TXN470707181|2025-05-31|2025-06-05 00:00:00|Promotion|POS00182|2025-05-31|Employee|Temporary|Network Engineer|LOC00057||Active|True|2024-11-23|2024-11-23|2024-11-23|Transfer||2024-11-23|2024-11-23|||False|2024-11-23||2024-11-23|2024-11-23|2024-11-23|2025-11-23|False|||||False|||False|False|False|||||False|false|2024-11-23|2025-02-21||False|US|US||||False|N|Promotion|ACT650|Business Need|ARC926|EMP00363|False|JP00147|3||2025-05-31||Seasonal|CC00038|LOC00057|Network Engineer|Titre Français: Network Engineer|1|40|40|1|2025-05-31|Office|WID0001202
EMP00012|TXN634348745|2025-09-06|2025-09-11 00:00:00|Promotion|POS00562|2025-09-06|Employee|Contract|System Administrator|LOC00050|FL5|Active|True|2024-11-23|2024-11-23|2024-11-23|Transfer||2024-11-23|2024-11-23|||False|2024-11-23||2024-11-23|2024-11-23|2024-11-23|2025-11-23|False|||||False|||False|False|False|||||False|false|2024-11-23|2025-02-21||True|US|MX||||False|N|Promotion|ACT244|Business Need|ARC937|EMP00403|False|JP00117|4||2025-09-06||Contract|CC00025|LOC00050|System Administrator|Titre Français: System Administrator|1|30|40|1|2025-09-06|Hybrid|WID0001203
EMP00012|TXN808304553|2027-02-15|2027-02-16 00:00:00|Transfer|POS00329|2027-02-15|Employee|Contract|Data Analyst|LOC00068|FL2|Active|True|2024-11-23|2024-11-23|2024-11-23|Transfer||2024-11-23|2024-11-23|||False|2024-11-23||2024-11-23|2024-11-23|2024-11-23|2025-11-23|False|||||False|||False|False|False|||||False|false|2024-11-23|2025-02-21||False|US|MX||||False|N|Transfer|ACT881|Business Need|ARC399|EMP00290|False|JP00170|5||2027-02-15||Contract|CC00052|LOC00068|Data Analyst|Titre Français: Data Analyst|1|30|40|1|2027-02-15|Hybrid|WID0001204
EMP00013|TXN517480119|2020-07-07|2020-07-11 00:00:00|Hire|POS00295|2020-07-07|Employee|Regular|Accountant|LOC00099||Active|True|2020-07-07|2020-07-07|2020-07-07|New Hire||2020-07-07|2020-07-07|||False|2020-07-07||2020-07-07|2020-07-07|2020-07-07|2021-07-07|False|||||False|||False|False|False|||||False|false|2020-07-07|2020-10-05||True|US|CA|Expatriate|||False|N|Hire|ACT701|Organizational Change|ARC684|EMP00352|False|JP00128|1||2020-07-07||Temporary|CC00083|LOC00099|Accountant|Titre Français: Accountant|1|30|40|0.65|2020-07-07|Office|WID0001300
EMP00013|TXN677419345|2020-11-27|2020-11-29 00:00:00|Lateralove|POS00380|2020-11-27|Employee|Regular|HR Manager|LOC00088|FL1|Active|True|2020-07-07|2020-07-07|2020-07-07|Transfer||2020-07-07|2020-07-07|||False|2020-07-07||2020-07-07|2020-07-07|2020-07-07|2021-07-07|False|||||False|||False|False|False|||||False|false|2020-07-07|2020-10-05||False|US|CA|Expatriate|||False|N|Lateralove|ACT174|Organizational Change|ARC308|EMP00359|False|JP00131|2||2020-11-27||Contract|CC00027|LOC00088|HR Manager|Titre Français: HR Manager|1|40|40|0.69|2020-11-27|Remote|WID0001301
EMP00013|TXN411859380|2020-10-09|2020-10-14 00:00:00|Promotion|POS00400|2020-10-09|Employee|Contract|Business Analyst|LOC00030||Active|True|2020-07-07|2020-07-07|2020-07-07|Transfer||2020-07-07|2020-07-07|||False|2020-07-07||2020-07-07|2020-07-07|2020-07-07|2021-07-07|False|||||False|||False|False|False|||||False|false|2020-07-07|2020-10-05||True|US|DE||||False|N|Promotion|ACT784|Employee Request|ARC532|EMP00192|False|JP00046|3||2020-10-09||Seasonal|CC00027|LOC00030|Business Analyst|Titre Français: Business Analyst|3|40|40|1|2020-10-09|Remote|WID0001302
EMP00013|TXN984285361|2021-12-02|2021-12-06 00:00:00|Lateralove|POS00500|2021-12-02|Employee|Regular|Marketing Manager|LOC00033||Active|True|2020-07-07|2020-07-07|2020-07-07|Transfer||2020-07-07|2020-07-07|||False|2020-07-07||2020-07-07|2020-07-07|2020-07-07|2021-07-07|False|||||False|||False|False|False|||||False|false|2020-07-07|2020-10-05||False|US|US||||False|N|Lateralove|ACT559|Business Need|ARC778|EMP00309|False|JP00049|4||2021-12-02||Temporary|CC00010|LOC00033|Marketing Manager|Titre Français: Marketing Manager|1|35|40|0.76|2021-12-02|Office|WID0001303
EMP00013|TXN375413876|2023-06-10|2023-06-14 00:00:00|Lateralove|POS00294|2023-06-10|Employee|Seasonal|Quality Assurance|LOC00037||Active|True|2020-07-07|2020-07-07|2020-07-07|Transfer||2020-07-07|2020-07-07|||False|2020-07-07||2020-07-07|2020-07-07|2020-07-07|2021-07-07|False|||||False|||False|False|False|||||False|false|2020-07-07|2020-10-05||True|US|UK||||False|N|Lateralove|ACT306|Business Need|ARC668|EMP00440|False|JP00138|5||2023-06-10||Contract|CC00026|LOC00037|Quality Assurance|Titre Français: Quality Assurance|1|40|40|1|2023-06-10|Office|WID0001304
EMP00013|TXN140835744|2023-02-05|2023-02-07 00:00:00|Lateralove|POS00070|2023-02-05|Employee|Seasonal|Sales Executive|LOC00031||Active|True|2020-07-07|2020-07-07|2020-07-07|Transfer||2020-07-07|2020-07-07|||False|2020-07-07||2020-07-07|2020-07-07|2020-07-07|2021-07-07|False|||||False|||False|False|False|||||False|false|2020-07-07|2020-10-05||True|US|UK||||False|N|Lateralove|ACT142|Organizational Change|ARC615|EMP00225|False|JP00022|6||2023-02-05||Temporary|CC00099|LOC00031|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2023-02-05|Office|WID0001305
EMP00014|TXN288472839|2018-07-30|2018-08-04 00:00:00|Hire|POS00206|2018-07-30|Employee|Contract|Sales Executive|LOC00083||Active|True|2018-07-30|2018-07-30|2018-07-30|New Hire||2018-07-30|2018-07-30|||False|2018-07-30||2018-07-30|2018-07-30|2018-07-30|2019-07-30|False|||||False|||False|False|False|||||False|false|2018-07-30|2018-10-28||False|US|DE||||False|N|Hire|ACT288|Organizational Change|ARC299|EMP00030|False|JP00119|1||2018-07-30||Seasonal|CC00085|LOC00083|Sales Executive|Titre Français: Sales Executive|1|35|40|0.62|2018-07-30|Remote|WID0001400
EMP00014|TXN272977662|2019-03-23|2019-03-23 00:00:00|Demotion|POS00067|2019-03-23|Employee|Regular|Accountant|LOC00053||Active|True|2018-07-30|2018-07-30|2018-07-30|Transfer||2018-07-30|2018-07-30|||False|2018-07-30||2018-07-30|2018-07-30|2018-07-30|2019-07-30|False|||||False|||False|False|False|||||False|false|2018-07-30|2018-10-28||True|US|FR|Expatriate|||False|N|Demotion|ACT139|Business Need|ARC206|EMP00267|False|JP00029|2||2019-03-23||Temporary|CC00001|LOC00053|Accountant|Titre Français: Accountant|1|40|40|1|2019-03-23|Remote|WID0001401
EMP00014|TXN341074444|2020-12-16|2020-12-17 00:00:00|Transfer|POS00488|2020-12-16|Employee|Contract|Quality Assurance|LOC00074||Active|True|2018-07-30|2018-07-30|2018-07-30|Transfer||2018-07-30|2018-07-30|||False|2018-07-30||2018-07-30|2018-07-30|2018-07-30|2019-07-30|False|||||False|||False|False|False|||||False|false|2018-07-30|2018-10-28||False|US|UK|Inpatriate|||False|N|Transfer|ACT799|Employee Request|ARC727|EMP00332|False|JP00006|3||2020-12-16||Seasonal|CC00045|LOC00074|Quality Assurance|Titre Français: Quality Assurance|3|40|40|1|2020-12-16|Office|WID0001402
EMP00014|TXN486692169|2019-06-14|2019-06-18 00:00:00|Promotion|POS00179|2019-06-14|Employee|Temporary|Operations Manager|LOC00050||Active|True|2018-07-30|2018-07-30|2018-07-30|Transfer||2018-07-30|2018-07-30|||False|2018-07-30||2018-07-30|2018-07-30|2018-07-30|2019-07-30|False|||||False|||False|False|False|||||False|false|2018-07-30|2018-10-28||True|US|UK||||False|N|Promotion|ACT247|Business Need|ARC570|EMP00133|False|JP00164|4||2019-06-14||Contract|CC00091|LOC00050|Operations Manager|Titre Français: Operations Manager|1|40|40|0.81|2019-06-14|Office|WID0001403
EMP00015|TXN548529473|2025-11-12|2025-11-19 00:00:00|Hire|POS00464|2025-11-12|Employee|Contract|Software Engineer|LOC00057||On Leave|False|2026-02-05|2025-11-12|2025-11-12|New Hire||2025-11-12|2025-11-12|||False|2025-11-12||2025-11-12|2025-11-12|2025-11-12|2026-11-12|False|||||False|||False|False|False|||||False|false|2025-11-12|2026-02-10||False|US|MX||||False|N|Hire|ACT236|Organizational Change|ARC642|EMP00489|False|JP00188|1||2025-11-12||Temporary|CC00032|LOC00057|Software Engineer|Titre Français: Software Engineer|1|30|40|1|2025-11-12|Remote|WID0001500
EMP00015|TXN764513319|2027-02-17|2027-02-23 00:00:00|Lateralove|POS00315|2027-02-17|Employee|Temporary|HR Manager|LOC00028||On Leave|False|2026-02-05|2025-11-12|2025-11-12|Transfer||2025-11-12|2025-11-12|||False|2025-11-12||2025-11-12|2025-11-12|2025-11-12|2026-11-12|False|||||False|||False|False|False|||||False|false|2025-11-12|2026-02-10||False|US|MX|Expatriate|||False|N|Lateralove|ACT152|Business Need|ARC322|EMP00203|False|JP00096|2||2027-02-17||Seasonal|CC00071|LOC00028|HR Manager|Titre Français: HR Manager|3|40|40|1|2027-02-17|Office|WID0001501
EMP00015|TXN125593061|2028-01-21|2028-01-27 00:00:00|Promotion|POS00177|2028-01-21|Employee|Temporary|Product Manager|LOC00035||On Leave|False|2026-02-05|2025-11-12|2025-11-12|Transfer||2025-11-12|2025-11-12|||False|2025-11-12||2025-11-12|2025-11-12|2025-11-12|2026-11-12|False|||||False|||False|False|False|||||False|false|2025-11-12|2026-02-10||True|US|CA||||False|N|Promotion|ACT579|Business Need|ARC988|EMP00383|False|JP00146|3||2028-01-21||Temporary|CC00098|LOC00035|Product Manager|Titre Français: Product Manager|2|40|40|1|2028-01-21|Remote|WID0001502
EMP00015|TXN137904833|2028-01-03|2028-01-04 00:00:00|Transfer|POS00022|2028-01-03|Employee|Regular|Sales Executive|LOC00002||On Leave|False|2026-02-05|2025-11-12|2025-11-12|Transfer||2025-11-12|2025-11-12|||False|2025-11-12||2025-11-12|2025-11-12|2025-11-12|2026-11-12|False|||||False|||False|False|False|||||False|false|2025-11-12|2026-02-10||True|US|MX|Expatriate|||False|N|Transfer|ACT307|Organizational Change|ARC254|EMP00473|False|JP00022|4||2028-01-03||Temporary|CC00040|LOC00002|Sales Executive|Titre Français: Sales Executive|1|40|40|1|2028-01-03|Remote|WID0001503
EMP00015|TXN579551379|2027-06-11|2027-06-13 00:00:00|Demotion|POS00311|2027-06-11|Employee|Temporary|Data Analyst|LOC00013|FL2|On Leave|False|2026-02-05|2025-11-12|2025-11-12|Transfer||2025-11-12|2025-11-12|||False|2025-11-12||2025-11-12|2025-11-12|2025-11-12|2026-11-12|False|||||False|||False|False|False|||||False|false|2025-11-12|2026-02-10||True|US|UK||||False|N|Demotion|ACT733|Employee Request|ARC262|EMP00412|False|JP00075|5||2027-06-11||Contract|CC00090|LOC00013|Data Analyst|Titre Français: Data Analyst|3|40|40|1|2027-06-11|Office|WID0001504
EMP00016|TXN577711913|2020-03-17|2020-03-18 00:00:00|Hire|POS00041|2020-03-17|Employee|Contract|Project Manager|LOC00018||Active|True|2020-03-17|2020-03-17|2020-03-17|New Hire||2020-03-17|2020-03-17|||False|2020-03-17||2020-03-17|2020-03-17|2020-03-17|2021-03-17|False|||||False|||False|False|False|||||False|false|2020-03-17|2020-06-15||False|US|CA||||False|N|Hire|ACT700|Organizational Change|ARC937|EMP00452|False|JP00194|1||2020-03-17||Seasonal|CC00057|LOC00018|Project Manager|Titre Français: Project Manager|1|30|40|1|2020-03-17|Remote|WID0001600
EMP00016|TXN464832392|2020-09-10|2020-09-11 00:00:00|Demotion|POS00139|2020-09-10|Employee|Contract|Business Analyst|LOC00080|FL1|Active|True|2020-03-17|2020-03-17|2020-03-17|Transfer||2020-03-17|2020-03-17|||False|2020-03-17||2020-03-17|2020-03-17|2020-03-17|2021-03-17|False|||||False|||False|False|False|||||False|false|2020-03-17|2020-06-15||True|US|FR||||False|N|Demotion|ACT828|Business Need|ARC463|EMP00155|False|JP00046|2||2020-09-10||Contract|CC00003|LOC00080|Business Analyst|Titre Français: Business Analyst|1|40|40|1|2020-09-10|Hybrid|WID0001601
EMP00016|TXN306183282|2021-11-22|2021-11-22 00:00:00|Demotion|POS00327|2021-11-22|Employee|Temporary|Operations Manager|LOC00022|FL3|Active|True|2020-03-17|2020-03-17|2020-03-17|Transfer||2020-03-17|2020-03-17|||False|2020-03-17||2020-03-17|2020-03-17|2020-03-17|2021-03-17|False|||||False|||False|False|False|||||False|false|2020-03-17|2020-06-15||False|US|UK||||False|N|Demotion|ACT379|Organizational Change|ARC877|EMP00028|False|JP00126|3||2021-11-22||Contract|CC00085|LOC00022|Operations Manager|Titre Français: Operations Manager|1|40|40|0.98|2021-11-22|Remote|WID0001602
EMP00017|TXN120628901|2024-10-02|2024-10-06 00:00:00|Hire|POS00205|2024-10-02|Employee|Contract|Sales Executive|LOC00061||Active|True|2024-10-02|2024-10-02|2024-10-02|New Hire||2024-10-02|2024-10-02|||False|2024-10-02||2024-10-02|2024-10-02|2024-10-02|2025-10-02|False|||||False|||False|False|False|||||False|false|2024-10-02|2024-12-31||False|US|FR||||False|N|Hire|ACT475|Organizational Change|ARC974|EMP00196|False|JP00098|1||2024-10-02||Contract|CC00053|LOC00061|Sales Executive|Titre Français: Sales Executive|1|35|40|1|2024-10-02|Remote|WID0001700
EMP00017|TXN402409870|2025-09-30|2025-10-07 00:00:00|Transfer|POS00087|2025-09-30|Employee|Seasonal|Quality Assurance|LOC00086|FL1|Active|True|2024-10-02|2024-10-02|2024-10-02|Transfer||2024-10-02|2024-10-02|||False|2024-10-02||2024-10-02|2024-10-02|2024-10-02|2025-10-02|False|||||False|||False|False|False|||||False|false|2024-10-02|2024-12-31||True|US|AU||||False|N|Transfer|ACT880|Business Need|ARC348|EMP00469|False|JP00172|2||2025-09-30||Regular|CC00023|LOC00086|Quality Assurance|Titre Français: Quality Assurance|1|30|40|1|2025-09-30|Office|WID0001701
EMP00017|TXN114438845|2027-01-24|2027-01-25 00:00:00|Demotion|POS00597|2027-01-24|Employee|Contract|System Administrator|LOC00081||Active|True|2024-10-02|2024-10-02|2024-10-02|Transfer||2024-10-02|2024-10-02|||False|2024-10-02||2024-10-02|2024-10-02|2024-10-02|2025-10-02|False|||||False|||False|False|False|||||False|false|2024-10-02|2024-12-31||False|US|AU||||False|N|Demotion|ACT727|Business Need|ARC157|EMP00496|False|JP00040|3||2027-01-24||Temporary|CC00026|LOC00081|System Administrator|Titre Français: System Administrator|1|37.5|40|1|2027-01-24|Office|WID0001702
EMP00017|TXN836158465|2025-08-26|2025-08-26 00:00:00|Promotion|POS00082|2025-08-26|Employee|Temporary|Accountant|LOC00050||Active|True|2024-10-02|2024-10-02|2024-10-02|Transfer||2024-10-02|2024-10-02|||False|2024-10-02||2024-10-02|2024-10-02|2024-10-02|2025-10-02|False|||||False|||False|False|False|||||False|false|2024-10-02|2024-12-31||True|US|FR|Inpatriate|||False|N|Promotion|ACT580|Employee Request|ARC849|EMP00166|False|JP00184|4||2025-08-26||Regular|CC00057|LOC00050|Accountant|Titre Français: Accountant|1|30|40|1|2025-08-26|Hybrid|WID0001703
