Employee_ID|Transaction_WID|Transaction_Effective_Date|Transaction_Entry_Date|Transaction_Type|Organization_ID|Organization_Type|Sequence_Number|Worker_Workday_ID
EMP00300|TXNO658095021|2022-12-11|2022-12-14 00:00:00|Org Assignment|DPT00107|Supervisory Organization|1|WID00300O83
EMP00301|TXNO778357659|2018-08-29|2018-09-05 00:00:00|Org Assignment|CMP0018|Company|1|WID00301O67
EMP00301|TXNO324712496|2018-08-29|2018-09-01 00:00:00|Org Assignment|CC00022|Cost Center|1|WID00301O67
EMP00301|TXNO920679242|2018-08-29|2018-08-31 00:00:00|Org Assignment|DPT00040|Supervisory Organization|1|WID00301O83
EMP00302|TXNO435207732|2021-03-14|2021-03-18 00:00:00|Org Assignment|CMP0020|Company|1|WID00302O67
EMP00302|TXNO250976033|2021-03-14|2021-03-18 00:00:00|Org Assignment|CC00062|Cost Center|1|WID00302O67
EMP00302|TXNO507757550|2021-03-14|2021-03-19 00:00:00|Org Assignment|DPT00091|Supervisory Organization|1|WID00302O83
EMP00303|TXNO762592902|2022-11-23|2022-11-27 00:00:00|Org Assignment|CMP0006|Company|1|WID00303O67
EMP00303|TXNO154022552|2022-11-23|2022-11-26 00:00:00|Org Assignment|CC00022|Cost Center|1|WID00303O67
EMP00303|TXNO366130363|2022-11-23|2022-11-23 00:00:00|Org Assignment|DPT00031|Supervisory Organization|1|WID00303O83
EMP00304|TXNO641565181|2023-04-11|2023-04-15 00:00:00|Org Assignment|CMP0012|Company|1|WID00304O67
EMP00304|TXNO883583422|2023-04-11|2023-04-16 00:00:00|Org Assignment|CC00004|Cost Center|1|WID00304O67
EMP00304|TXNO945110759|2023-04-11|2023-04-15 00:00:00|Org Assignment|DPT00024|Supervisory Organization|1|WID00304O83
EMP00305|TXNO654270531|2021-11-02|2021-11-04 00:00:00|Org Assignment|CMP0017|Company|1|WID00305O67
EMP00305|TXNO624066335|2021-11-02|2021-11-06 00:00:00|Org Assignment|CC00082|Cost Center|1|WID00305O67
EMP00305|TXNO149535148|2021-11-02|2021-11-06 00:00:00|Org Assignment|DPT00151|Supervisory Organization|1|WID00305O83
EMP00306|TXNO634028736|2023-07-04|2023-07-05 00:00:00|Org Assignment|CMP0003|Company|1|WID00306O67
EMP00306|TXNO987744701|2023-07-04|2023-07-08 00:00:00|Org Assignment|CC00019|Cost Center|1|WID00306O67
EMP00306|TXNO536409615|2023-07-04|2023-07-05 00:00:00|Org Assignment|DPT00039|Supervisory Organization|1|WID00306O83
EMP00307|TXNO539277172|2017-05-15|2017-05-18 00:00:00|Org Assignment|CMP0004|Company|1|WID00307O67
EMP00307|TXNO379852704|2017-05-15|2017-05-18 00:00:00|Org Assignment|CC00057|Cost Center|1|WID00307O67
EMP00307|TXNO365479062|2017-05-15|2017-05-15 00:00:00|Org Assignment|DPT00121|Supervisory Organization|1|WID00307O83
EMP00308|TXNO924207582|2019-09-14|2019-09-19 00:00:00|Org Assignment|CMP0011|Company|1|WID00308O67
EMP00308|TXNO982492259|2019-09-14|2019-09-20 00:00:00|Org Assignment|CC00097|Cost Center|1|WID00308O67
EMP00308|TXNO776843982|2019-09-14|2019-09-15 00:00:00|Org Assignment|DPT00141|Supervisory Organization|1|WID00308O83
EMP00309|TXNO223026772|2024-05-28|2024-06-04 00:00:00|Org Assignment|CMP0012|Company|1|WID00309O67
EMP00309|TXNO813129763|2024-05-28|2024-05-28 00:00:00|Org Assignment|CC00015|Cost Center|1|WID00309O67
EMP00309|TXNO370277194|2024-05-28|2024-05-30 00:00:00|Org Assignment|DPT00145|Supervisory Organization|1|WID00309O83
EMP00310|TXNO810589473|2019-09-23|2019-09-29 00:00:00|Org Assignment|CMP0007|Company|1|WID00310O67
EMP00310|TXNO246696242|2019-09-23|2019-09-28 00:00:00|Org Assignment|CC00069|Cost Center|1|WID00310O67
EMP00310|TXNO785962247|2019-09-23|2019-09-24 00:00:00|Org Assignment|DPT00067|Supervisory Organization|1|WID00310O83
EMP00311|TXNO650292123|2023-03-20|2023-03-27 00:00:00|Org Assignment|CMP0006|Company|1|WID00311O67
EMP00311|TXNO806188880|2023-03-20|2023-03-24 00:00:00|Org Assignment|CC00058|Cost Center|1|WID00311O67
EMP00311|TXNO474707849|2023-03-20|2023-03-22 00:00:00|Org Assignment|DPT00149|Supervisory Organization|1|WID00311O83
EMP00312|TXNO119111796|2016-08-14|2016-08-20 00:00:00|Org Assignment|CMP0016|Company|1|WID00312O67
EMP00312|TXNO343652384|2016-08-14|2016-08-17 00:00:00|Org Assignment|CC00061|Cost Center|1|WID00312O67
EMP00312|TXNO931257440|2016-08-14|2016-08-19 00:00:00|Org Assignment|DPT00052|Supervisory Organization|1|WID00312O83
EMP00313|TXNO347605465|2025-05-10|2025-05-11 00:00:00|Org Assignment|CMP0016|Company|1|WID00313O67
EMP00313|TXNO413548011|2025-05-10|2025-05-13 00:00:00|Org Assignment|CC00051|Cost Center|1|WID00313O67
EMP00313|TXNO164473546|2025-05-10|2025-05-10 00:00:00|Org Assignment|DPT00167|Supervisory Organization|1|WID00313O83
EMP00314|TXNO452876784|2022-07-11|2022-07-14 00:00:00|Org Assignment|CMP0017|Company|1|WID00314O67
EMP00314|TXNO376297443|2022-07-11|2022-07-17 00:00:00|Org Assignment|CC00022|Cost Center|1|WID00314O67
EMP00314|TXNO357404946|2022-07-11|2022-07-11 00:00:00|Org Assignment|DPT00017|Supervisory Organization|1|WID00314O83
EMP00315|TXNO485446116|2022-05-31|2022-06-07 00:00:00|Org Assignment|CMP0011|Company|1|WID00315O67
EMP00315|TXNO383684118|2022-05-31|2022-06-04 00:00:00|Org Assignment|CC00088|Cost Center|1|WID00315O67
EMP00315|TXNO524997038|2022-05-31|2022-06-07 00:00:00|Org Assignment|DPT00101|Supervisory Organization|1|WID00315O83
EMP00316|TXNO254327752|2016-03-30|2016-04-05 00:00:00|Org Assignment|CMP0004|Company|1|WID00316O67
EMP00316|TXNO365382967|2016-03-30|2016-03-30 00:00:00|Org Assignment|CC00039|Cost Center|1|WID00316O67
EMP00316|TXNO994554494|2016-03-30|2016-04-06 00:00:00|Org Assignment|DPT00130|Supervisory Organization|1|WID00316O83
EMP00317|TXNO938067960|2017-02-07|2017-02-10 00:00:00|Org Assignment|CMP0001|Company|1|WID00317O67
EMP00317|TXNO836649465|2017-02-07|2017-02-10 00:00:00|Org Assignment|CC00075|Cost Center|1|WID00317O67
EMP00317|TXNO758256890|2017-02-07|2017-02-13 00:00:00|Org Assignment|DPT00177|Supervisory Organization|1|WID00317O83
EMP00318|TXNO964500199|2018-09-15|2018-09-18 00:00:00|Org Assignment|CMP0020|Company|1|WID00318O67
EMP00318|TXNO766680434|2018-09-15|2018-09-20 00:00:00|Org Assignment|CC00091|Cost Center|1|WID00318O67
EMP00318|TXNO275907591|2018-09-15|2018-09-20 00:00:00|Org Assignment|DPT00027|Supervisory Organization|1|WID00318O83
EMP00319|TXNO856943355|2020-03-31|2020-04-02 00:00:00|Org Assignment|CMP0014|Company|1|WID00319O67
EMP00319|TXNO588080539|2020-03-31|2020-04-02 00:00:00|Org Assignment|CC00011|Cost Center|1|WID00319O67
EMP00319|TXNO888785041|2020-03-31|2020-03-31 00:00:00|Org Assignment|DPT00123|Supervisory Organization|1|WID00319O83
EMP00320|TXNO562923803|2021-03-30|2021-03-31 00:00:00|Org Assignment|CMP0003|Company|1|WID00320O67
EMP00320|TXNO571666300|2021-03-30|2021-04-01 00:00:00|Org Assignment|CC00029|Cost Center|1|WID00320O67
EMP00320|TXNO229216013|2021-03-30|2021-04-06 00:00:00|Org Assignment|DPT00180|Supervisory Organization|1|WID00320O83
EMP00321|TXNO580870316|2017-07-12|2017-07-16 00:00:00|Org Assignment|CMP0012|Company|1|WID00321O67
EMP00321|TXNO420484485|2017-07-12|2017-07-19 00:00:00|Org Assignment|CC00034|Cost Center|1|WID00321O67
EMP00321|TXNO291443318|2017-07-12|2017-07-16 00:00:00|Org Assignment|DPT00007|Supervisory Organization|1|WID00321O83
EMP00322|TXNO340353444|2024-02-26|2024-03-03 00:00:00|Org Assignment|CMP0015|Company|1|WID00322O67
EMP00322|TXNO590022508|2024-02-26|2024-02-27 00:00:00|Org Assignment|CC00077|Cost Center|1|WID00322O67
EMP00322|TXNO247786551|2024-02-26|2024-03-03 00:00:00|Org Assignment|DPT00118|Supervisory Organization|1|WID00322O83
EMP00323|TXNO973353504|2021-04-05|2021-04-08 00:00:00|Org Assignment|CMP0009|Company|1|WID00323O67
EMP00323|TXNO807074321|2021-04-05|2021-04-11 00:00:00|Org Assignment|CC00007|Cost Center|1|WID00323O67
EMP00323|TXNO141461932|2021-04-05|2021-04-07 00:00:00|Org Assignment|DPT00120|Supervisory Organization|1|WID00323O83
EMP00324|TXNO332082080|2024-06-13|2024-06-14 00:00:00|Org Assignment|CMP0018|Company|1|WID00324O67
EMP00324|TXNO626823692|2024-06-13|2024-06-16 00:00:00|Org Assignment|CC00097|Cost Center|1|WID00324O67
EMP00324|TXNO491901266|2024-06-13|2024-06-16 00:00:00|Org Assignment|DPT00108|Supervisory Organization|1|WID00324O83
EMP00325|TXNO179728995|2021-07-16|2021-07-23 00:00:00|Org Assignment|CMP0004|Company|1|WID00325O67
EMP00325|TXNO909430675|2021-07-16|2021-07-22 00:00:00|Org Assignment|CC00014|Cost Center|1|WID00325O67
EMP00325|TXNO790104994|2021-07-16|2021-07-23 00:00:00|Org Assignment|DPT00147|Supervisory Organization|1|WID00325O83
EMP00326|TXNO452572179|2022-09-19|2022-09-19 00:00:00|Org Assignment|CMP0004|Company|1|WID00326O67
EMP00326|TXNO836127005|2022-09-19|2022-09-26 00:00:00|Org Assignment|CC00082|Cost Center|1|WID00326O67
EMP00326|TXNO422226971|2022-09-19|2022-09-25 00:00:00|Org Assignment|DPT00200|Supervisory Organization|1|WID00326O83
EMP00327|TXNO964979764|2022-05-27|2022-05-27 00:00:00|Org Assignment|CMP0001|Company|1|WID00327O67
EMP00327|TXNO581411333|2022-05-27|2022-05-31 00:00:00|Org Assignment|CC00079|Cost Center|1|WID00327O67
EMP00327|TXNO814872498|2022-05-27|2022-05-29 00:00:00|Org Assignment|DPT00196|Supervisory Organization|1|WID00327O83
EMP00328|TXNO795195348|2018-09-22|2018-09-23 00:00:00|Org Assignment|CMP0013|Company|1|WID00328O67
EMP00328|TXNO541930296|2018-09-22|2018-09-22 00:00:00|Org Assignment|CC00020|Cost Center|1|WID00328O67
EMP00328|TXNO715730563|2018-09-22|2018-09-28 00:00:00|Org Assignment|DPT00034|Supervisory Organization|1|WID00328O83
EMP00329|TXNO511546064|2018-05-03|2018-05-09 00:00:00|Org Assignment|CMP0008|Company|1|WID00329O67
EMP00329|TXNO626056270|2018-05-03|2018-05-09 00:00:00|Org Assignment|CC00058|Cost Center|1|WID00329O67
EMP00329|TXNO502829967|2018-05-03|2018-05-06 00:00:00|Org Assignment|DPT00099|Supervisory Organization|1|WID00329O83
EMP00330|TXNO237530862|2020-03-11|2020-03-14 00:00:00|Org Assignment|CMP0016|Company|1|WID00330O67
EMP00330|TXNO119830097|2020-03-11|2020-03-16 00:00:00|Org Assignment|CC00058|Cost Center|1|WID00330O67
EMP00330|TXNO375772946|2020-03-11|2020-03-15 00:00:00|Org Assignment|DPT00003|Supervisory Organization|1|WID00330O83
EMP00331|TXNO310183501|2023-08-28|2023-08-31 00:00:00|Org Assignment|CMP0017|Company|1|WID00331O67
EMP00331|TXNO716014346|2023-08-28|2023-08-29 00:00:00|Org Assignment|CC00007|Cost Center|1|WID00331O67
EMP00331|TXNO440781085|2023-08-28|2023-08-30 00:00:00|Org Assignment|DPT00039|Supervisory Organization|1|WID00331O83
EMP00332|TXNO789515121|2017-12-31|2017-12-31 00:00:00|Org Assignment|CMP0016|Company|1|WID00332O67
EMP00332|TXNO619011849|2017-12-31|2018-01-06 00:00:00|Org Assignment|CC00083|Cost Center|1|WID00332O67
EMP00332|TXNO654576284|2017-12-31|2018-01-05 00:00:00|Org Assignment|DPT00045|Supervisory Organization|1|WID00332O83
EMP00333|TXNO173683791|2021-05-07|2021-05-13 00:00:00|Org Assignment|CMP0014|Company|1|WID00333O67
EMP00333|TXNO283712724|2021-05-07|2021-05-07 00:00:00|Org Assignment|CC00071|Cost Center|1|WID00333O67
EMP00333|TXNO702358073|2021-05-07|2021-05-09 00:00:00|Org Assignment|DPT00007|Supervisory Organization|1|WID00333O83
EMP00334|TXNO292775741|2025-12-15|2025-12-19 00:00:00|Org Assignment|CMP0010|Company|1|WID00334O67
EMP00334|TXNO565063587|2025-12-15|2025-12-21 00:00:00|Org Assignment|CC00011|Cost Center|1|WID00334O67
EMP00334|TXNO607851581|2025-12-15|2025-12-20 00:00:00|Org Assignment|DPT00179|Supervisory Organization|1|WID00334O83
EMP00335|TXNO527341829|2018-03-27|2018-03-29 00:00:00|Org Assignment|CMP0014|Company|1|WID00335O67
EMP00335|TXNO481033545|2018-03-27|2018-03-27 00:00:00|Org Assignment|CC00064|Cost Center|1|WID00335O67
EMP00335|TXNO334497212|2018-03-27|2018-03-30 00:00:00|Org Assignment|DPT00140|Supervisory Organization|1|WID00335O83
EMP00336|TXNO712985287|2024-12-15|2024-12-18 00:00:00|Org Assignment|CMP0006|Company|1|WID00336O67
EMP00336|TXNO823216545|2024-12-15|2024-12-19 00:00:00|Org Assignment|CC00094|Cost Center|1|WID00336O67
EMP00336|TXNO720528529|2024-12-15|2024-12-16 00:00:00|Org Assignment|DPT00183|Supervisory Organization|1|WID00336O83
EMP00337|TXNO524540251|2024-04-06|2024-04-07 00:00:00|Org Assignment|CMP0020|Company|1|WID00337O67
EMP00337|TXNO922716315|2024-04-06|2024-04-11 00:00:00|Org Assignment|CC00033|Cost Center|1|WID00337O67
EMP00337|TXNO418354047|2024-04-06|2024-04-13 00:00:00|Org Assignment|DPT00043|Supervisory Organization|1|WID00337O83
EMP00338|TXNO438338135|2022-02-24|2022-02-28 00:00:00|Org Assignment|CMP0019|Company|1|WID00338O67
EMP00338|TXNO829164538|2022-02-24|2022-03-03 00:00:00|Org Assignment|CC00088|Cost Center|1|WID00338O67
EMP00338|TXNO972421364|2022-02-24|2022-02-28 00:00:00|Org Assignment|DPT00083|Supervisory Organization|1|WID00338O83
EMP00339|TXNO151623180|2022-10-30|2022-11-01 00:00:00|Org Assignment|CMP0020|Company|1|WID00339O67
EMP00339|TXNO517047288|2022-10-30|2022-11-04 00:00:00|Org Assignment|CC00089|Cost Center|1|WID00339O67
EMP00339|TXNO730494267|2022-10-30|2022-11-06 00:00:00|Org Assignment|DPT00106|Supervisory Organization|1|WID00339O83
EMP00340|TXNO983106932|2017-11-02|2017-11-09 00:00:00|Org Assignment|CMP0009|Company|1|WID00340O67
EMP00340|TXNO748746238|2017-11-02|2017-11-08 00:00:00|Org Assignment|CC00010|Cost Center|1|WID00340O67
EMP00340|TXNO146733512|2017-11-02|2017-11-05 00:00:00|Org Assignment|DPT00126|Supervisory Organization|1|WID00340O83
EMP00341|TXNO222943588|2023-02-28|2023-02-28 00:00:00|Org Assignment|CMP0002|Company|1|WID00341O67
EMP00341|TXNO580928700|2023-02-28|2023-03-07 00:00:00|Org Assignment|CC00073|Cost Center|1|WID00341O67
EMP00341|TXNO511349504|2023-02-28|2023-02-28 00:00:00|Org Assignment|DPT00172|Supervisory Organization|1|WID00341O83
EMP00342|TXNO271962431|2019-05-16|2019-05-16 00:00:00|Org Assignment|CMP0001|Company|1|WID00342O67
EMP00342|TXNO368398643|2019-05-16|2019-05-22 00:00:00|Org Assignment|CC00089|Cost Center|1|WID00342O67
EMP00342|TXNO240380955|2019-05-16|2019-05-18 00:00:00|Org Assignment|DPT00056|Supervisory Organization|1|WID00342O83
EMP00343|TXNO469000704|2024-01-07|2024-01-09 00:00:00|Org Assignment|CMP0011|Company|1|WID00343O67
EMP00343|TXNO746845294|2024-01-07|2024-01-08 00:00:00|Org Assignment|CC00040|Cost Center|1|WID00343O67
EMP00343|TXNO379092220|2024-01-07|2024-01-13 00:00:00|Org Assignment|DPT00087|Supervisory Organization|1|WID00343O83
EMP00344|TXNO771849470|2017-01-29|2017-01-31 00:00:00|Org Assignment|CMP0004|Company|1|WID00344O67
EMP00344|TXNO124898092|2017-01-29|2017-02-03 00:00:00|Org Assignment|CC00022|Cost Center|1|WID00344O67
EMP00344|TXNO972998741|2017-01-29|2017-01-29 00:00:00|Org Assignment|DPT00166|Supervisory Organization|1|WID00344O83
EMP00345|TXNO213721313|2019-07-25|2019-07-28 00:00:00|Org Assignment|CMP0003|Company|1|WID00345O67
EMP00345|TXNO532421541|2019-07-25|2019-07-29 00:00:00|Org Assignment|CC00043|Cost Center|1|WID00345O67
EMP00345|TXNO453628936|2019-07-25|2019-07-30 00:00:00|Org Assignment|DPT00178|Supervisory Organization|1|WID00345O83
EMP00346|TXNO933654844|2022-11-28|2022-12-03 00:00:00|Org Assignment|CMP0013|Company|1|WID00346O67
EMP00346|TXNO758685210|2022-11-28|2022-12-01 00:00:00|Org Assignment|CC00072|Cost Center|1|WID00346O67
EMP00346|TXNO746359379|2022-11-28|2022-11-28 00:00:00|Org Assignment|DPT00083|Supervisory Organization|1|WID00346O83
EMP00347|TXNO802942082|2024-02-18|2024-02-24 00:00:00|Org Assignment|CMP0006|Company|1|WID00347O67
EMP00347|TXNO761350396|2024-02-18|2024-02-23 00:00:00|Org Assignment|CC00062|Cost Center|1|WID00347O67
EMP00347|TXNO627254730|2024-02-18|2024-02-18 00:00:00|Org Assignment|DPT00040|Supervisory Organization|1|WID00347O83
EMP00348|TXNO812529922|2024-12-28|2024-12-29 00:00:00|Org Assignment|CMP0007|Company|1|WID00348O67
EMP00348|TXNO310972998|2024-12-28|2025-01-03 00:00:00|Org Assignment|CC00002|Cost Center|1|WID00348O67
EMP00348|TXNO353759560|2024-12-28|2025-01-02 00:00:00|Org Assignment|DPT00046|Supervisory Organization|1|WID00348O83
EMP00349|TXNO720090416|2024-03-02|2024-03-06 00:00:00|Org Assignment|CMP0020|Company|1|WID00349O67
EMP00349|TXNO743937755|2024-03-02|2024-03-02 00:00:00|Org Assignment|CC00085|Cost Center|1|WID00349O67
EMP00349|TXNO717728024|2024-03-02|2024-03-03 00:00:00|Org Assignment|DPT00187|Supervisory Organization|1|WID00349O83
EMP00350|TXNO238078363|2025-02-22|2025-03-01 00:00:00|Org Assignment|CMP0008|Company|1|WID00350O67
EMP00350|TXNO376868242|2025-02-22|2025-02-22 00:00:00|Org Assignment|CC00039|Cost Center|1|WID00350O67
EMP00350|TXNO805302443|2025-02-22|2025-02-25 00:00:00|Org Assignment|DPT00027|Supervisory Organization|1|WID00350O83
EMP00351|TXNO372628925|2016-12-18|2016-12-18 00:00:00|Org Assignment|CMP0014|Company|1|WID00351O67
EMP00351|TXNO513384866|2016-12-18|2016-12-25 00:00:00|Org Assignment|CC00091|Cost Center|1|WID00351O67
EMP00351|TXNO678658815|2016-12-18|2016-12-21 00:00:00|Org Assignment|DPT00007|Supervisory Organization|1|WID00351O83
EMP00352|TXNO252727936|2022-08-16|2022-08-23 00:00:00|Org Assignment|CMP0015|Company|1|WID00352O67
EMP00352|TXNO139924241|2022-08-16|2022-08-19 00:00:00|Org Assignment|CC00044|Cost Center|1|WID00352O67
EMP00352|TXNO681299186|2022-08-16|2022-08-23 00:00:00|Org Assignment|DPT00191|Supervisory Organization|1|WID00352O83
EMP00353|TXNO871938458|2019-09-26|2019-10-01 00:00:00|Org Assignment|CMP0017|Company|1|WID00353O67
EMP00353|TXNO916746060|2019-09-26|2019-09-28 00:00:00|Org Assignment|CC00033|Cost Center|1|WID00353O67
EMP00353|TXNO720076600|2019-09-26|2019-09-26 00:00:00|Org Assignment|DPT00116|Supervisory Organization|1|WID00353O83
EMP00354|TXNO898808336|2022-01-13|2022-01-20 00:00:00|Org Assignment|CMP0015|Company|1|WID00354O67
EMP00354|TXNO651685277|2022-01-13|2022-01-13 00:00:00|Org Assignment|CC00001|Cost Center|1|WID00354O67
EMP00354|TXNO197066688|2022-01-13|2022-01-16 00:00:00|Org Assignment|DPT00066|Supervisory Organization|1|WID00354O83
EMP00355|TXNO931890855|2020-01-25|2020-01-29 00:00:00|Org Assignment|CMP0014|Company|1|WID00355O67
EMP00355|TXNO232252219|2020-01-25|2020-01-29 00:00:00|Org Assignment|CC00002|Cost Center|1|WID00355O67
EMP00355|TXNO320378303|2020-01-25|2020-01-25 00:00:00|Org Assignment|DPT00037|Supervisory Organization|1|WID00355O83
EMP00356|TXNO847896555|2024-02-26|2024-03-03 00:00:00|Org Assignment|CMP0018|Company|1|WID00356O67
EMP00356|TXNO502810371|2024-02-26|2024-02-29 00:00:00|Org Assignment|CC00023|Cost Center|1|WID00356O67
EMP00356|TXNO378677768|2024-02-26|2024-03-04 00:00:00|Org Assignment|DPT00144|Supervisory Organization|1|WID00356O83
EMP00357|TXNO760880167|2019-09-25|2019-09-29 00:00:00|Org Assignment|CMP0008|Company|1|WID00357O67
EMP00357|TXNO200135394|2019-09-25|2019-09-29 00:00:00|Org Assignment|CC00009|Cost Center|1|WID00357O67
EMP00357|TXNO403506042|2019-09-25|2019-10-02 00:00:00|Org Assignment|DPT00102|Supervisory Organization|1|WID00357O83
EMP00358|TXNO622200939|2019-10-05|2019-10-07 00:00:00|Org Assignment|CMP0008|Company|1|WID00358O67
EMP00358|TXNO190824822|2019-10-05|2019-10-09 00:00:00|Org Assignment|CC00091|Cost Center|1|WID00358O67
EMP00358|TXNO550710471|2019-10-05|2019-10-12 00:00:00|Org Assignment|DPT00018|Supervisory Organization|1|WID00358O83
EMP00359|TXNO192551093|2025-09-25|2025-09-29 00:00:00|Org Assignment|CMP0006|Company|1|WID00359O67
EMP00359|TXNO224342546|2025-09-25|2025-10-02 00:00:00|Org Assignment|CC00094|Cost Center|1|WID00359O67
EMP00359|TXNO265187775|2025-09-25|2025-10-02 00:00:00|Org Assignment|DPT00065|Supervisory Organization|1|WID00359O83
EMP00360|TXNO851916654|2023-08-15|2023-08-16 00:00:00|Org Assignment|CMP0013|Company|1|WID00360O67
EMP00360|TXNO152087018|2023-08-15|2023-08-20 00:00:00|Org Assignment|CC00030|Cost Center|1|WID00360O67
EMP00360|TXNO319363474|2023-08-15|2023-08-15 00:00:00|Org Assignment|DPT00182|Supervisory Organization|1|WID00360O83
EMP00361|TXNO456668615|2021-10-27|2021-10-31 00:00:00|Org Assignment|CMP0013|Company|1|WID00361O67
EMP00361|TXNO582054072|2021-10-27|2021-11-03 00:00:00|Org Assignment|CC00020|Cost Center|1|WID00361O67
EMP00361|TXNO159884690|2021-10-27|2021-11-03 00:00:00|Org Assignment|DPT00101|Supervisory Organization|1|WID00361O83
EMP00362|TXNO382083475|2021-01-22|2021-01-25 00:00:00|Org Assignment|CMP0004|Company|1|WID00362O67
EMP00362|TXNO295478554|2021-01-22|2021-01-25 00:00:00|Org Assignment|CC00050|Cost Center|1|WID00362O67
EMP00362|TXNO105999612|2021-01-22|2021-01-23 00:00:00|Org Assignment|DPT00172|Supervisory Organization|1|WID00362O83
EMP00363|TXNO994794446|2019-06-11|2019-06-11 00:00:00|Org Assignment|CMP0011|Company|1|WID00363O67
EMP00363|TXNO692139136|2019-06-11|2019-06-13 00:00:00|Org Assignment|CC00083|Cost Center|1|WID00363O67
EMP00363|TXNO641580027|2019-06-11|2019-06-11 00:00:00|Org Assignment|DPT00052|Supervisory Organization|1|WID00363O83
EMP00364|TXNO255249604|2023-03-04|2023-03-07 00:00:00|Org Assignment|CMP0003|Company|1|WID00364O67
EMP00364|TXNO598911724|2023-03-04|2023-03-08 00:00:00|Org Assignment|CC00004|Cost Center|1|WID00364O67
EMP00364|TXNO946127463|2023-03-04|2023-03-04 00:00:00|Org Assignment|DPT00180|Supervisory Organization|1|WID00364O83
EMP00365|TXNO652185106|2022-12-15|2022-12-15 00:00:00|Org Assignment|CMP0014|Company|1|WID00365O67
EMP00365|TXNO765094712|2022-12-15|2022-12-18 00:00:00|Org Assignment|CC00039|Cost Center|1|WID00365O67
EMP00365|TXNO249805968|2022-12-15|2022-12-22 00:00:00|Org Assignment|DPT00129|Supervisory Organization|1|WID00365O83
EMP00366|TXNO394626307|2021-07-20|2021-07-21 00:00:00|Org Assignment|CMP0011|Company|1|WID00366O67
EMP00366|TXNO496373961|2021-07-20|2021-07-27 00:00:00|Org Assignment|CC00015|Cost Center|1|WID00366O67
EMP00366|TXNO256654426|2021-07-20|2021-07-25 00:00:00|Org Assignment|DPT00138|Supervisory Organization|1|WID00366O83
EMP00367|TXNO511929454|2019-01-02|2019-01-05 00:00:00|Org Assignment|CMP0016|Company|1|WID00367O67
EMP00367|TXNO142527278|2019-01-02|2019-01-04 00:00:00|Org Assignment|CC00083|Cost Center|1|WID00367O67
EMP00367|TXNO556494296|2019-01-02|2019-01-06 00:00:00|Org Assignment|DPT00051|Supervisory Organization|1|WID00367O83
EMP00368|TXNO573680221|2016-05-03|2016-05-08 00:00:00|Org Assignment|CMP0014|Company|1|WID00368O67
EMP00368|TXNO900710789|2016-05-03|2016-05-05 00:00:00|Org Assignment|CC00013|Cost Center|1|WID00368O67
EMP00368|TXNO159433855|2016-05-03|2016-05-08 00:00:00|Org Assignment|DPT00105|Supervisory Organization|1|WID00368O83
EMP00369|TXNO942167832|2018-12-05|2018-12-06 00:00:00|Org Assignment|CMP0006|Company|1|WID00369O67
EMP00369|TXNO847970161|2018-12-05|2018-12-10 00:00:00|Org Assignment|CC00077|Cost Center|1|WID00369O67
EMP00369|TXNO527039059|2018-12-05|2018-12-10 00:00:00|Org Assignment|DPT00029|Supervisory Organization|1|WID00369O83
EMP00370|TXNO519443124|2017-08-10|2017-08-15 00:00:00|Org Assignment|CMP0016|Company|1|WID00370O67
EMP00370|TXNO910027379|2017-08-10|2017-08-13 00:00:00|Org Assignment|CC00014|Cost Center|1|WID00370O67
EMP00370|TXNO221808672|2017-08-10|2017-08-12 00:00:00|Org Assignment|DPT00034|Supervisory Organization|1|WID00370O83
EMP00371|TXNO835160161|2021-11-15|2021-11-16 00:00:00|Org Assignment|CMP0017|Company|1|WID00371O67
EMP00371|TXNO280980560|2021-11-15|2021-11-20 00:00:00|Org Assignment|CC00028|Cost Center|1|WID00371O67
EMP00371|TXNO372199178|2021-11-15|2021-11-21 00:00:00|Org Assignment|DPT00116|Supervisory Organization|1|WID00371O83
EMP00372|TXNO995553490|2016-04-01|2016-04-05 00:00:00|Org Assignment|CMP0012|Company|1|WID00372O67
EMP00372|TXNO146252128|2016-04-01|2016-04-06 00:00:00|Org Assignment|CC00065|Cost Center|1|WID00372O67
EMP00372|TXNO680609289|2016-04-01|2016-04-06 00:00:00|Org Assignment|DPT00133|Supervisory Organization|1|WID00372O83
EMP00373|TXNO981359206|2025-05-22|2025-05-28 00:00:00|Org Assignment|CMP0002|Company|1|WID00373O67
EMP00373|TXNO428485535|2025-05-22|2025-05-29 00:00:00|Org Assignment|CC00031|Cost Center|1|WID00373O67
EMP00373|TXNO679692364|2025-05-22|2025-05-26 00:00:00|Org Assignment|DPT00156|Supervisory Organization|1|WID00373O83
EMP00374|TXNO994088276|2024-12-03|2024-12-07 00:00:00|Org Assignment|CMP0018|Company|1|WID00374O67
EMP00374|TXNO101181190|2024-12-03|2024-12-03 00:00:00|Org Assignment|CC00051|Cost Center|1|WID00374O67
EMP00374|TXNO516789588|2024-12-03|2024-12-03 00:00:00|Org Assignment|DPT00149|Supervisory Organization|1|WID00374O83
EMP00375|TXNO492762630|2017-09-30|2017-10-04 00:00:00|Org Assignment|CMP0020|Company|1|WID00375O67
EMP00375|TXNO829679781|2017-09-30|2017-10-02 00:00:00|Org Assignment|CC00083|Cost Center|1|WID00375O67
