Position_ID,Supervisory_Organization,Effective_Date,Reason,Worker_Type,Worker_Sub_Type,Job_Profile,Job_Title,Business_Title,Time_Type,Location,Work_Space,Pay_Rate_Type,Schedule_Weekly_Hours,Scheduled_FTE,Default_Weekly_Hours,Employee_Type,shift_number,Exclude_From_Headcount
P-000137,DEPT_RISK_048,2016-02-23,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000138,DEPT_FIN_006,2016-02-25,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000139,DEPT_ADMIN_127,2016-02-19,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000140,DEPT_SALES_091,2016-02-16,New Position,Contingent Worker,Contractor,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-000141,DEPT_SALES_093,2016-02-21,New Position,Employee,Regular,JP_0037,Operations Analyst,Operations Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000142,DEPT_TECH_032,2016-02-28,New Position,Employee,Regular,JP_0016,Systems Administrator,Systems Administrator,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000143,DEPT_INVEST_123,2016-02-16,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000144,DEPT_TECH_040,2016-02-25,New Position,Employee,Regular,JP_0058,Relationship Manager,Relationship Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000145,DEPT_OPS_075,2016-02-20,New Position,Employee,Fixed Term,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000146,DEPT_HR_081,2016-02-18,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000147,DEPT_TECH_029,2016-02-25,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000148,DEPT_SALES_107,2016-02-14,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000149,DEPT_INVEST_121,2016-02-27,New Position,Employee,Regular,JP_0023,Treasury Analyst,Treasury Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000150,DEPT_RISK_054,2016-02-16,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000151,DEPT_TECH_028,2016-02-14,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-000152,DEPT_SALES_107,2016-02-22,New Position,Employee,Regular,JP_0084,Receptionist,Receptionist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000153,DEPT_HR_076,2016-02-17,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000154,DEPT_HR_080,2016-02-17,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000155,DEPT_OPS_060,2016-02-20,New Position,Employee,Regular,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000156,DEPT_MKT_109,2016-02-29,New Position,Employee,Fixed Term,JP_0068,Marketing Analyst,Marketing Analyst,Full_Time,LOC_WIN,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000157,DEPT_HR_076,2016-02-29,New Position,Employee,Regular,JP_0079,Chief Legal Officer,Chief Legal Officer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000158,DEPT_SALES_105,2016-02-27,New Position,Employee,Regular,JP_0009,IT Support Specialist,IT Support Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000159,DEPT_INVEST_114,2016-02-18,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000160,DEPT_OPS_067,2016-02-14,New Position,Employee,Fixed Term,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000161,DEPT_OPS_058,2016-03-15,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000162,DEPT_TECH_019,2016-03-11,New Position,Employee,Regular,JP_0027,Accounts Payable Specialist,Accounts Payable Specialist,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-000163,DEPT_INVEST_117,2016-03-14,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000164,DEPT_HR_080,2016-03-05,New Position,Employee,Regular,JP_0029,Senior Risk Analyst,Senior Risk Analyst,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-000165,DEPT_HR_077,2016-03-15,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000166,DEPT_OPS_073,2016-03-30,New Position,Employee,Regular,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000167,DEPT_HR_082,2016-03-05,New Position,Employee,Regular,JP_0041,Client Services Representative,Client Services Representative,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-000168,DEPT_SALES_096,2016-03-25,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000169,DEPT_INVEST_116,2016-03-08,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000170,DEPT_CEO_003,2016-03-05,New Position,Employee,Regular,JP_0031,Market Risk Analyst,Market Risk Analyst,Part_Time,LOC_MIA,,Salary,18.75,0.5,37.5,Regular,0,0
P-000171,DEPT_TECH_036,2016-03-14,New Position,Employee,Regular,JP_0046,Recruiter,Recruiter,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000172,DEPT_HR_078,2016-03-13,New Position,Employee,Regular,JP_0053,Corporate Counsel,Corporate Counsel,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000173,DEPT_RISK_053,2016-03-24,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000174,DEPT_RISK_045,2016-03-12,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-000175,DEPT_FIN_012,2016-03-25,New Position,Employee,Regular,JP_0093,Performance Analyst,Performance Analyst,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-000176,DEPT_OPS_070,2016-03-04,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000177,DEPT_TECH_025,2016-03-01,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000178,DEPT_RISK_044,2016-03-25,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Part_Time,LOC_CA_REM,,Salary,18.75,0.5,37.5,Regular,0,0
P-000179,DEPT_TECH_016,2016-03-10,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000180,DEPT_SALES_098,2016-03-22,New Position,Employee,Regular,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000181,DEPT_OPS_070,2016-03-08,New Position,Employee,Regular,JP_0002,Senior Software Engineer,Senior Software Engineer,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-000182,DEPT_SALES_096,2016-03-07,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000183,DEPT_FIN_008,2016-03-08,New Position,Employee,Regular,JP_0083,Facilities Coordinator,Facilities Coordinator,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000184,DEPT_TECH_028,2016-03-29,New Position,Employee,Regular,JP_0020,Accountant,Accountant,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000185,DEPT_RISK_048,2016-03-06,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000186,DEPT_INVEST_122,2016-03-20,New Position,Employee,Regular,JP_0054,Paralegal,Paralegal,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000187,DEPT_FIN_005,2016-03-28,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000188,DEPT_TECH_030,2016-03-22,New Position,Employee,Regular,JP_0066,Insurance Advisor,Insurance Advisor,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000189,DEPT_SALES_098,2016-03-25,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000190,DEPT_OPS_057,2016-03-22,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000191,DEPT_FIN_014,2016-03-27,New Position,Employee,Regular,JP_0021,Senior Accountant,Senior Accountant,Full_Time,LOC_OTT,,Salary,37.5,1.0,37.5,Regular,0,0
P-000192,DEPT_RISK_051,2016-03-15,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000193,DEPT_TECH_023,2016-03-10,New Position,Employee,Regular,JP_0049,Benefits Specialist,Benefits Specialist,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000194,DEPT_SALES_101,2016-03-28,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000195,DEPT_ADMIN_130,2016-03-18,New Position,Employee,Regular,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000196,DEPT_OPS_067,2016-03-09,New Position,Employee,Regular,JP_0030,Credit Risk Analyst,Credit Risk Analyst,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000197,DEPT_LEGAL_085,2016-03-09,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000198,DEPT_SALES_104,2016-03-06,New Position,Employee,Regular,JP_0086,Office Manager,Office Manager,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Regular,0,0
P-000199,DEPT_SALES_105,2016-03-30,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000200,DEPT_FIN_011,2016-03-08,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Part_Time,LOC_BOS,,Salary,18.75,0.5,37.5,Regular,0,0
P-000201,DEPT_ADMIN_132,2016-03-24,New Position,Employee,Fixed Term,JP_0087,Portfolio Manager,Portfolio Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000202,DEPT_TECH_028,2016-03-10,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_US_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000203,DEPT_TECH_034,2016-03-13,New Position,Employee,Regular,JP_0069,Brand Manager,Brand Manager,Full_Time,LOC_HAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000204,DEPT_TECH_039,2016-03-26,New Position,Employee,Regular,JP_0043,Process Improvement Analyst,Process Improvement Analyst,Part_Time,LOC_VAN,,Salary,18.75,0.5,37.5,Regular,0,0
P-000205,DEPT_CEO_001,2016-03-23,New Position,Employee,Regular,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000206,DEPT_RISK_049,2016-03-24,New Position,Employee,Fixed Term,JP_0086,Office Manager,Office Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000207,DEPT_OPS_075,2016-03-17,New Position,Employee,Regular,JP_0011,Solutions Architect,Solutions Architect,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-000208,DEPT_OPS_075,2016-03-09,New Position,Employee,Fixed Term,JP_0026,Financial Planning Analyst,Financial Planning Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000209,DEPT_TECH_028,2016-03-31,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000210,DEPT_RISK_046,2016-03-24,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000211,DEPT_RISK_052,2016-03-31,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000212,DEPT_TECH_029,2016-03-08,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Part_Time,LOC_BOS,,Salary,18.75,0.5,37.5,Regular,0,0
P-000213,DEPT_CEO_001,2016-03-12,New Position,Employee,Regular,JP_0009,IT Support Specialist,IT Support Specialist,Full_Time,LOC_DAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000214,DEPT_MKT_108,2016-03-18,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000215,DEPT_MKT_109,2016-03-31,New Position,Employee,Regular,JP_0062,Client Relationship Manager,Client Relationship Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000216,DEPT_SALES_102,2016-03-21,New Position,Employee,Regular,JP_0008,QA Engineer,QA Engineer,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000217,DEPT_RISK_050,2016-03-27,New Position,Employee,Regular,JP_0050,HRIS Analyst,HRIS Analyst,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000218,DEPT_SALES_101,2016-03-12,New Position,Employee,Regular,JP_0056,Regulatory Counsel,Regulatory Counsel,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000219,DEPT_LEGAL_088,2016-03-31,New Position,Employee,Regular,JP_0059,Financial Advisor,Financial Advisor,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000220,DEPT_OPS_067,2016-03-12,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000221,DEPT_TECH_027,2016-03-24,New Position,Employee,Regular,JP_0038,Operations Specialist,Operations Specialist,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-000222,DEPT_TECH_040,2016-03-23,New Position,Employee,Regular,JP_0071,Communications Specialist,Communications Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000223,DEPT_LEGAL_088,2016-03-22,New Position,Employee,Regular,JP_0034,AML Analyst,AML Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000224,DEPT_INVEST_116,2016-03-14,New Position,Employee,Regular,JP_0017,Business Intelligence Analyst,Business Intelligence Analyst,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-000225,DEPT_RISK_046,2016-03-27,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000226,DEPT_TECH_030,2016-03-10,New Position,Contingent Worker,Contractor,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-000227,DEPT_MKT_111,2016-03-17,New Position,Employee,Regular,JP_0057,Contract Specialist,Contract Specialist,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000228,DEPT_TECH_021,2016-03-01,New Position,Employee,Regular,JP_0085,Administrative Assistant,Administrative Assistant,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000229,DEPT_ADMIN_127,2016-03-04,New Position,Employee,Regular,JP_0010,Cybersecurity Analyst,Cybersecurity Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000230,DEPT_TECH_040,2016-03-04,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000231,DEPT_MKT_111,2016-03-26,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000232,DEPT_HR_082,2016-03-22,New Position,Employee,Regular,JP_0006,Cloud Architect,Cloud Architect,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000233,DEPT_RISK_044,2016-03-16,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000234,DEPT_ADMIN_127,2016-03-16,New Position,Employee,Regular,JP_0036,Risk Manager,Risk Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000235,DEPT_RISK_044,2016-03-09,New Position,Employee,Regular,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_SF,,Salary,37.5,1.0,37.5,Regular,0,0
P-000236,DEPT_TECH_016,2016-03-21,New Position,Employee,Regular,JP_0048,Compensation Analyst,Compensation Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000237,DEPT_TECH_038,2016-03-06,New Position,Employee,Regular,JP_0024,Tax Specialist,Tax Specialist,Full_Time,LOC_CA_REM,,Salary,37.5,1.0,37.5,Regular,0,0
P-000238,DEPT_TECH_028,2016-03-06,New Position,Contingent Worker,Contractor,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Contractor,0,1
P-000239,DEPT_RISK_044,2016-03-23,New Position,Employee,Regular,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-000240,DEPT_INVEST_116,2016-03-05,New Position,Contingent Worker,Contractor,JP_0063,Business Development Manager,Business Development Manager,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-000241,DEPT_TECH_028,2016-03-14,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Regular,0,0
P-000242,DEPT_RISK_042,2016-03-22,New Position,Employee,Regular,JP_0040,Settlement Specialist,Settlement Specialist,Full_Time,LOC_VAN,,Salary,37.5,1.0,37.5,Regular,0,0
P-000243,DEPT_SALES_091,2016-03-14,New Position,Employee,Regular,JP_0060,Investment Advisor,Investment Advisor,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000244,DEPT_SALES_092,2016-03-04,New Position,Employee,Regular,JP_0090,Quantitative Analyst,Quantitative Analyst,Part_Time,LOC_TOR_FP,,Salary,18.75,0.5,37.5,Regular,0,0
P-000245,DEPT_TECH_028,2016-03-17,New Position,Employee,Regular,JP_0072,Content Writer,Content Writer,Full_Time,LOC_NYC,,Salary,37.5,1.0,37.5,Regular,0,0
P-000246,DEPT_ADMIN_130,2016-03-04,New Position,Employee,Fixed Term,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000247,DEPT_TECH_038,2016-03-13,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Full_Time,LOC_MIA,,Salary,37.5,1.0,37.5,Regular,0,0
P-000248,DEPT_OPS_072,2016-03-24,New Position,Employee,Fixed Term,JP_0042,Operations Manager,Operations Manager,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000249,DEPT_OPS_061,2016-03-22,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000250,DEPT_TECH_025,2016-03-27,New Position,Employee,Fixed Term,JP_0001,Software Engineer,Software Engineer,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Fixed Term,0,0
P-000251,DEPT_ADMIN_128,2016-03-19,New Position,Employee,Regular,JP_0007,DevOps Engineer,DevOps Engineer,Full_Time,LOC_CAL,,Salary,37.5,1.0,37.5,Regular,0,0
P-000252,DEPT_LEGAL_085,2016-03-29,New Position,Employee,Regular,JP_0088,Investment Analyst,Investment Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000253,DEPT_SALES_098,2016-03-08,New Position,Employee,Regular,JP_0019,Senior Financial Analyst,Senior Financial Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000254,DEPT_HR_081,2016-03-02,New Position,Employee,Fixed Term,JP_0003,Staff Engineer,Staff Engineer,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Fixed Term,0,0
P-000255,DEPT_INVEST_125,2016-03-18,New Position,Employee,Regular,JP_0087,Portfolio Manager,Portfolio Manager,Part_Time,LOC_TOR_HQ,,Salary,18.75,0.5,37.5,Regular,0,0
P-000256,DEPT_FIN_014,2016-03-15,New Position,Employee,Regular,JP_0052,Employee Relations Specialist,Employee Relations Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000257,DEPT_TECH_034,2016-03-09,New Position,Contingent Worker,Contractor,JP_0028,Risk Analyst,Risk Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-000258,DEPT_OPS_071,2016-03-21,New Position,Contingent Worker,Contractor,JP_0005,Data Scientist,Data Scientist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Contractor,0,1
P-000259,DEPT_OPS_061,2016-03-28,New Position,Employee,Regular,JP_0051,Learning & Development Specialist,Learning & Development Specialist,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000260,DEPT_ADMIN_131,2016-03-30,New Position,Employee,Regular,JP_0039,Trade Operations Analyst,Trade Operations Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000261,DEPT_SALES_093,2016-03-07,New Position,Employee,Regular,JP_0018,Financial Analyst,Financial Analyst,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000262,DEPT_ADMIN_127,2016-03-11,New Position,Employee,Regular,JP_0022,Controller,Controller,Full_Time,LOC_TOR_HQ,,Salary,37.5,1.0,37.5,Regular,0,0
P-000263,DEPT_TECH_028,2016-03-23,New Position,Employee,Fixed Term,JP_0063,Business Development Manager,Business Development Manager,Part_Time,LOC_NYC,,Salary,18.75,0.5,37.5,Fixed Term,0,0
P-000264,DEPT_OPS_074,2016-03-19,New Position,Employee,Regular,JP_0061,Sales Associate,Sales Associate,Part_Time,LOC_TOR_FP,,Salary,18.75,0.5,37.5,Regular,0,0
P-000265,DEPT_FIN_011,2016-03-07,New Position,Employee,Regular,JP_0094,ESG Analyst,ESG Analyst,Full_Time,LOC_TOR_FP,,Salary,37.5,1.0,37.5,Regular,0,0
P-000266,DEPT_ADMIN_132,2016-03-03,New Position,Employee,Regular,JP_0070,Digital Marketing Specialist,Digital Marketing Specialist,Full_Time,LOC_CHI,,Salary,37.5,1.0,37.5,Regular,0,0
P-000267,DEPT_RISK_055,2016-03-10,New Position,Employee,Regular,JP_0064,Private Banker,Private Banker,Full_Time,LOC_MTL,,Salary,37.5,1.0,37.5,Regular,0,0
