Job_Classification_ID,Job_Classification_WID,Job_Classification_Name,Job_Classification_Group_ID,Job_Classification_Group_Name,Job_Profile_ID
JCL_0774,244c60448a8efc68eb14f903eecb2278,Communications Specialist - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0071
JCL_0775,bffa461d68f34ef1db092cead08937fc,Communications Specialist - Job Collection,JCL_GRP_COLL,Job Collection,JP_0071
JCL_0776,c17659c80e797d32533bbe68a8b705ca,Communications Specialist - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0071
JCL_0777,85bc48759d455d7122d214d86c29bdc4,Communications Specialist - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0071
JCL_0778,45ec976d0cda42468f3ef9f19cd1d358,Communications Specialist - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0071
JCL_0779,bd5ea3e131bde45e0a1d39f2d367b629,Communications Specialist - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0071
JCL_0780,2b2f04927773bd263c4a25ff9eb4cd6b,Communications Specialist - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0071
JCL_0781,7d72730c2b355ee7502d9ddf2387aefc,Communications Specialist - Stock,JCL_GRP_STOCK,Stock,JP_0071
JCL_0782,23a5466c1a8546aaa385f404f3a43e4b,Content Writer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0072
JCL_0783,48508d1b154183fd74f0f53b9035ae4a,Content Writer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0072
JCL_0784,dee212556af1634e62290bf1d5cc7fc2,Content Writer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0072
JCL_0785,16ca7d1ae47d6bc6dfb00564f08aff5e,Content Writer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0072
JCL_0786,6833b2071a118676934e8c862a9da884,Content Writer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0072
JCL_0787,c875edd6ec2569e3d72e3943b36f479a,Content Writer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0072
JCL_0788,908cc1252a018df7806f81fb51057041,Content Writer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0072
JCL_0789,b889aa69596dedf5c6269ecc0775c435,Content Writer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0072
JCL_0790,3e21e601aa21b7b24645f686776ea75b,Content Writer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0072
JCL_0791,cec1a2e6157ca8354ee75eb9875a39d3,Content Writer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0072
JCL_0792,cbf479e957436d87658a6c4569fb315e,Content Writer - Stock,JCL_GRP_STOCK,Stock,JP_0072
JCL_0793,c6fca22c38decf400a112ea212978866,Chief Executive Officer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0073
JCL_0794,dd1b26685636951bd38e12dcace3d641,Chief Executive Officer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0073
JCL_0795,3d65050ba7f4ade75a71096ff2f673a9,Chief Executive Officer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0073
JCL_0796,3cee2079ac127e0cbd9b6e0afa89e475,Chief Executive Officer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0073
JCL_0797,a07ef00f4261c792d3be85053e87ede8,Chief Executive Officer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0073
JCL_0798,3e77fe013b2ce1766537ddd86bba109c,Chief Executive Officer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0073
JCL_0799,17ce44d48d518409b9cbcfe411298cf1,Chief Executive Officer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0073
JCL_0800,123e21b77dc8e246d4462433cbdc53fd,Chief Executive Officer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0073
JCL_0801,c721cd2a214053ec331c54d0aa627e47,Chief Executive Officer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0073
JCL_0802,8d5da99add9ff6abed933eb66d256580,Chief Executive Officer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0073
JCL_0803,82d2e0e68e3be04bbd58f81d01757a0f,Chief Executive Officer - Stock,JCL_GRP_STOCK,Stock,JP_0073
JCL_0804,fa76c4d242b406eb2dad2fc6a8324f02,Chief Financial Officer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0074
JCL_0805,f84be260c22c8b35130d735b35da0369,Chief Financial Officer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0074
JCL_0806,fe6d2a7e70c12db9366908ea619a5d05,Chief Financial Officer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0074
JCL_0807,912985928b397866075d056856cb0453,Chief Financial Officer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0074
JCL_0808,0002c69e9dc4dfdba6e969e5d946ff14,Chief Financial Officer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0074
JCL_0809,eddf83f9ae835016edb3b42631e83434,Chief Financial Officer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0074
JCL_0810,2aff76a9e3354c3e483b049004c322ae,Chief Financial Officer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0074
JCL_0811,6bf3c7faf2ccae6fa08b52f7e36cbaf6,Chief Financial Officer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0074
JCL_0812,eca57b90f7615d58f6766eb6bdf4237d,Chief Financial Officer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0074
JCL_0813,613047811feddb9ada24fc862cf750b4,Chief Financial Officer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0074
JCL_0814,50a06efb5073b68a01343d8f2f85cd71,Chief Financial Officer - Stock,JCL_GRP_STOCK,Stock,JP_0074
JCL_0815,15c8e79ee3de2273426db914f96a43bc,Chief Technology Officer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0075
JCL_0816,41241a1cb6e7b507e1f59a6a9a7ac41e,Chief Technology Officer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0075
JCL_0817,15c20811f50f4199b466236fc5f7b09c,Chief Technology Officer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0075
JCL_0818,d24d599baa8e2a7d878767c81c8a4264,Chief Technology Officer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0075
JCL_0819,9e2d15345bb5fc9bbf2cc61e1a92b046,Chief Technology Officer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0075
JCL_0820,29ac0afb44b0865d60b344d1ad487694,Chief Technology Officer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0075
JCL_0821,530c5d99534ed4f4d873bb2f96f50273,Chief Technology Officer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0075
JCL_0822,821de3b5ffb00ba24ec89f2679fd34c9,Chief Technology Officer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0075
JCL_0823,7da36bf5c619033fbd4d6ed348adbedd,Chief Technology Officer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0075
JCL_0824,895e2771c38a962b817d2e3015ef8571,Chief Technology Officer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0075
JCL_0825,5a3bcf5e39d4dd099efd8662acef05f4,Chief Technology Officer - Stock,JCL_GRP_STOCK,Stock,JP_0075
JCL_0826,e0bfcc7e3a40594c731bac18b824f3b4,Chief Risk Officer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0076
JCL_0827,e633106c69bae75aa9fc55e4a08f1a2c,Chief Risk Officer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0076
JCL_0828,369edd839736a8756f0ae15dc3d5402f,Chief Risk Officer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0076
JCL_0829,ce48baccdd0b885fc78a4818a22bbe0b,Chief Risk Officer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0076
JCL_0830,b746d5142ee35b5ce8aefe51fdbc48ce,Chief Risk Officer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0076
JCL_0831,0af7768f1c859b4f7f80751943164db9,Chief Risk Officer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0076
JCL_0832,2ff38b7f72cbf5081b69af192cd1cfad,Chief Risk Officer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0076
JCL_0833,859351d6e87eae361dc2467b4f858d9e,Chief Risk Officer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0076
JCL_0834,f0167c27d7ff2bdd2a348353b2bfe2ae,Chief Risk Officer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0076
JCL_0835,65a7a44905e29f18bc3d9b78e1a806a0,Chief Risk Officer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0076
JCL_0836,f2f13849423a486d1ade784c4ba75cf4,Chief Risk Officer - Stock,JCL_GRP_STOCK,Stock,JP_0076
JCL_0837,fa1b17a2573ca8930f6d74ab67d12915,Chief Operating Officer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0077
JCL_0838,a8f5963eb7509d886f5a4540c1e8a138,Chief Operating Officer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0077
JCL_0839,f0b179b74b102bb5ae90be0acc8cf99a,Chief Operating Officer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0077
JCL_0840,45f9e2de61ba3866eb38c9b8598eb7b9,Chief Operating Officer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0077
JCL_0841,99a7d15fffa3ea2d37bd930fb462accf,Chief Operating Officer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0077
JCL_0842,5eaab380bf8d18ea5f4048b18ff74687,Chief Operating Officer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0077
JCL_0843,fdc2f8a63afd455a66d9e66eefc8ca97,Chief Operating Officer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0077
JCL_0844,968626c392348e5940b70d6c9ad9d4e0,Chief Operating Officer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0077
JCL_0845,18a7faf967fe58489d38c1dfa3f319a2,Chief Operating Officer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0077
JCL_0846,821bdd35b5096b73da40e9156ea9e1e9,Chief Operating Officer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0077
JCL_0847,d1a6efd848ad25ae21d894dc6be709da,Chief Operating Officer - Stock,JCL_GRP_STOCK,Stock,JP_0077
JCL_0848,bc105b7435babfdade950b05351d9666,Chief Human Resources Officer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0078
JCL_0849,fdfe230d590de31069dd3daee3cc8f54,Chief Human Resources Officer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0078
JCL_0850,3da2f98d158bd1acdd33b18d9721ae7f,Chief Human Resources Officer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0078
JCL_0851,da5631a38e0aa34ccc11db3f6c496951,Chief Human Resources Officer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0078
JCL_0852,d36186a00c99402bf638f408a9d70bd8,Chief Human Resources Officer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0078
JCL_0853,e8dc56c5a740add6551ebdbf3750e2f8,Chief Human Resources Officer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0078
JCL_0854,de2dac894e9e55e5ab8249a5670945d7,Chief Human Resources Officer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0078
JCL_0855,27d02513f2c13c67361b362d25146541,Chief Human Resources Officer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0078
JCL_0856,7a455d709c065e08d47ec8d6c34bd1d0,Chief Human Resources Officer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0078
JCL_0857,c74045b9ba06ada7f219d8019136066e,Chief Human Resources Officer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0078
JCL_0858,25434a0346af63c312470f94c7f729a8,Chief Human Resources Officer - Stock,JCL_GRP_STOCK,Stock,JP_0078
JCL_0859,0eb4aad73907afdf713916424a79777a,Chief Legal Officer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0079
JCL_0860,a3293f5e65cd79346593659a42432c1d,Chief Legal Officer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0079
JCL_0861,60a3276a7066954cefe88b22f58d5bf2,Chief Legal Officer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0079
JCL_0862,c31fad54768aa5750683e77fa7c53e1a,Chief Legal Officer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0079
JCL_0863,70ac212ad09feee1b19c6013976368c1,Chief Legal Officer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0079
JCL_0864,e0619152c38953ea7d7e4243668b432d,Chief Legal Officer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0079
JCL_0865,bf6c8504a396873b57d2fc8352308d79,Chief Legal Officer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0079
JCL_0866,34aebc8ed44521a8cfc469dacbc0974d,Chief Legal Officer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0079
JCL_0867,528715a36ea4d9a43163462681310c19,Chief Legal Officer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0079
JCL_0868,13b60828a66cf27da123aa4b6323db2a,Chief Legal Officer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0079
JCL_0869,6d4c7a8a40e228d764de08bdc196e7b0,Chief Legal Officer - Stock,JCL_GRP_STOCK,Stock,JP_0079
JCL_0870,a2a0f39838013898a295a3b8ecc00a6a,Chief Marketing Officer - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0080
JCL_0871,1bfb9946c7da0f02321493aacb0475c9,Chief Marketing Officer - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0080
JCL_0872,6a154500c3d930fd5dc7fb33677c7c6a,Chief Marketing Officer - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0080
JCL_0873,ca24f9150a492b935711c8c193587103,Chief Marketing Officer - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0080
JCL_0874,2367670dfa2696bef55ced0b621fc459,Chief Marketing Officer - Job Collection,JCL_GRP_COLL,Job Collection,JP_0080
JCL_0875,a86cb3b33fe850fec7ff5829fc5fcaa8,Chief Marketing Officer - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0080
JCL_0876,f78bdad2f040ce667eaf2aaeac51af5b,Chief Marketing Officer - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0080
JCL_0877,5d6562bc1a48c3ed2050264c87b10594,Chief Marketing Officer - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0080
JCL_0878,f655c5ec4aeb19a52354c4a043ff4413,Chief Marketing Officer - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0080
JCL_0879,5b145cf1cc9404d3f29f4ec042981125,Chief Marketing Officer - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0080
JCL_0880,ed6dba5a4d7f7b059c1f9a075dcf6d2e,Chief Marketing Officer - Stock,JCL_GRP_STOCK,Stock,JP_0080
JCL_0881,e48795ad50772881b10f2232e079a230,Executive Assistant - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0081
JCL_0882,f523168a1f36a351760b12f32b05217d,Executive Assistant - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0081
JCL_0883,7293a1e2466444db00aa0135cafff93e,Executive Assistant - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0081
JCL_0884,65c04b00db53ed98b1b9ba07701c2627,Executive Assistant - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0081
JCL_0885,53ce81458f17bbc597deca6afc49b219,Executive Assistant - Job Collection,JCL_GRP_COLL,Job Collection,JP_0081
JCL_0886,274edce2a79ea39f886660d14b9b73b6,Executive Assistant - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0081
JCL_0887,f8e16dd4e027c0350e38e51697195398,Executive Assistant - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0081
JCL_0888,125f6535760fbb8dda12216434915f3c,Executive Assistant - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0081
JCL_0889,a5b8f6397650875ab7bf48104041ce08,Executive Assistant - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0081
JCL_0890,d3f221ffe2c7a247bb2b030488a081a5,Executive Assistant - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0081
JCL_0891,3034011bc88eb3d66e13bdbcf3567b6e,Executive Assistant - Stock,JCL_GRP_STOCK,Stock,JP_0081
JCL_0892,5cc92727d426e70db9988deb70aacad3,Office Administrator - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0082
JCL_0893,29e4a6c1abc9aff1db13593c2d9d99b9,Office Administrator - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0082
JCL_0894,ee5d3b1dcd877543aba0a3b57136e753,Office Administrator - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0082
JCL_0895,f17fd11e163ab50579b5080091a4087c,Office Administrator - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0082
JCL_0896,11f1f4811686f1b6be6a2686344b64c6,Office Administrator - Job Collection,JCL_GRP_COLL,Job Collection,JP_0082
JCL_0897,5b631037a49498f18b56fa107df9f5f1,Office Administrator - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0082
JCL_0898,12dd9971bf6e1c17c1b7a7057fa0e026,Office Administrator - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0082
JCL_0899,efff47835a4a2e309f2e2caab52892ed,Office Administrator - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0082
JCL_0900,aa374d7f21f59c969aa0839a82512acb,Office Administrator - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0082
JCL_0901,6760ad9524a518add658bf2be18d9bf4,Office Administrator - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0082
JCL_0902,b428bf2e926f76b5a1b7e2af3345b6d4,Office Administrator - Stock,JCL_GRP_STOCK,Stock,JP_0082
JCL_0903,f87d25a4e0f1dbe5c45bfd6cd40687b5,Facilities Coordinator - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0083
JCL_0904,f5bade930fc6af001ed29aee63f435f1,Facilities Coordinator - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0083
JCL_0905,150243c768dc6b110899048457225552,Facilities Coordinator - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0083
JCL_0906,452a02383102bff6e2da53c84a4ac625,Facilities Coordinator - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0083
JCL_0907,328126c15a696231f1a2ca6d65468042,Facilities Coordinator - Job Collection,JCL_GRP_COLL,Job Collection,JP_0083
JCL_0908,574cde910707fb01580b0bd2d90ab392,Facilities Coordinator - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0083
JCL_0909,89622aa0af5beb8041514968ddf63a43,Facilities Coordinator - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0083
JCL_0910,74256aefd22afacaa71396ebc13d924c,Facilities Coordinator - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0083
JCL_0911,2037b1a8c10d5fdc6bef36ef1229ee74,Facilities Coordinator - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0083
JCL_0912,555f9fa1f5093207860bd334b6286db6,Facilities Coordinator - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0083
JCL_0913,1fae90a2355082506c8bb3bfa08f0258,Facilities Coordinator - Stock,JCL_GRP_STOCK,Stock,JP_0083
JCL_0914,ec8be1919d49063d54e255e18e6ec323,Receptionist - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0084
JCL_0915,ebe3c0b7e784e77f109ad3319e8aad83,Receptionist - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0084
JCL_0916,2589343d78409d8acdf35a6191678c6a,Receptionist - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0084
JCL_0917,3fd75ce86783bb5c30111b6649a7270c,Receptionist - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0084
JCL_0918,56870218d9f613c282366298354d8888,Receptionist - Job Collection,JCL_GRP_COLL,Job Collection,JP_0084
JCL_0919,677792bf448f793caaa4c2a417f45162,Receptionist - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0084
JCL_0920,936858c204a3e53a3bad76ee5f22f02d,Receptionist - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0084
JCL_0921,14631b3454716e41d0962307fb431dc7,Receptionist - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0084
JCL_0922,093a1f765d21358757ef22591c7abad8,Receptionist - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0084
JCL_0923,3a79c537705ff0613e5905c9939f9def,Receptionist - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0084
JCL_0924,c91fe0a472a85b7e00539a7a914f2ca3,Receptionist - Stock,JCL_GRP_STOCK,Stock,JP_0084
JCL_0925,1a6216d57c1ad0801a0bf1f75dfd4b66,Administrative Assistant - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0085
JCL_0926,0d6024858123072c9a2bee4bc805bbb6,Administrative Assistant - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0085
JCL_0927,52256ffb7e7eb6e1ab6305a4ca8c7903,Administrative Assistant - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0085
JCL_0928,4ac80f0a85530763e5108893d2054b49,Administrative Assistant - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0085
JCL_0929,8f2986cf5d02a16705ad3ddeaefac023,Administrative Assistant - Job Collection,JCL_GRP_COLL,Job Collection,JP_0085
JCL_0930,4ab40ab4843799aa44ef5957dbb47ae3,Administrative Assistant - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0085
JCL_0931,a39ed1c175e7449119de3a55797cc243,Administrative Assistant - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0085
JCL_0932,081e50bf0a2b5e929bcf10e3210a5443,Administrative Assistant - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0085
JCL_0933,cc236924f93f458a105a1e554935f707,Administrative Assistant - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0085
JCL_0934,56de1645b61ffbfebf4b259c60cf5d07,Administrative Assistant - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0085
JCL_0935,6720842371cfb80dce8c5912702f0a84,Administrative Assistant - Stock,JCL_GRP_STOCK,Stock,JP_0085
JCL_0936,a192c65deb3b23f70ae89bb8540a73eb,Office Manager - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0086
JCL_0937,431d8cc63f1bf401eb3c0c8f82686fb0,Office Manager - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0086
JCL_0938,17156f27c03873de453c4da2e5345714,Office Manager - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0086
JCL_0939,f1a5fdcc481e6308665efa98f8f3e6e5,Office Manager - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0086
JCL_0940,fe18c5690cf5d65169234fa2feaf3da3,Office Manager - Job Collection,JCL_GRP_COLL,Job Collection,JP_0086
JCL_0941,f81aeb5bdba6338c675daea0cd2cdec0,Office Manager - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0086
JCL_0942,1022ab3f939b230c91f55878c5335c9d,Office Manager - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0086
JCL_0943,68124bc7b4170c1c533c2361b7fe0d3c,Office Manager - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0086
JCL_0944,b124ae5276638021a3d28261d48dbce4,Office Manager - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0086
JCL_0945,62266bd0db69afdca0aa8c9a065b0877,Office Manager - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0086
JCL_0946,4493b8a70be81e92d0636c2da502df7a,Office Manager - Stock,JCL_GRP_STOCK,Stock,JP_0086
JCL_0947,54cb1bfa8714b7340b2fff53a885576a,Portfolio Manager - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0087
JCL_0948,0873452482e2e8ebaccbc412acbd15aa,Portfolio Manager - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0087
JCL_0949,00898919832167906d85f6319e2263e8,Portfolio Manager - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0087
JCL_0950,07dee90c8f183176767d4209b8ef31de,Portfolio Manager - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0087
JCL_0951,355811ea5b5b869475f3466cd024806d,Portfolio Manager - Job Collection,JCL_GRP_COLL,Job Collection,JP_0087
JCL_0952,db79b61a7f532ceb4a4b98e4e4796a07,Portfolio Manager - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0087
JCL_0953,31c1525214fe5ebafe356317c19cb641,Portfolio Manager - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0087
JCL_0954,c12730091f95099866dacc8fe255714f,Portfolio Manager - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0087
JCL_0955,df5f3d4442a690fa81f28582d08dcd9b,Portfolio Manager - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0087
JCL_0956,b2d45ac9ca17b3001bbb79fc09fb3af0,Portfolio Manager - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0087
JCL_0957,9f30bd7995cc0a5a3f5cdb754002c867,Portfolio Manager - Stock,JCL_GRP_STOCK,Stock,JP_0087
JCL_0958,b244a99fb19ff825999025e54730d83b,Investment Analyst - AAP Job Group,JCL_GRP_AAP,AAP Job Group,JP_0088
JCL_0959,d4ef73146e8f039231a2c30872ce54c7,Investment Analyst - Bonus Eligibility,JCL_GRP_BONUS,Bonus Eligibility,JP_0088
JCL_0960,96a15811c9f6a62652e5a45ba7579c9c,Investment Analyst - Customer Facing,JCL_GRP_CUST,Customer Facing,JP_0088
JCL_0961,acddf1797d068f2cda8de719d498b2d9,Investment Analyst - EEO1 Code,JCL_GRP_EEO1,EEO1 Code,JP_0088
JCL_0962,e05b052eb32ccb84037f0791c7cd0498,Investment Analyst - Job Collection,JCL_GRP_COLL,Job Collection,JP_0088
JCL_0963,d34a6933f9113ce17139671e649179f6,Investment Analyst - Loan Originator Code,JCL_GRP_LOAN,Loan Originator Code,JP_0088
JCL_0964,f296dfeac9919be6ef6f945299dbcfef,Investment Analyst - National Occupation Code,JCL_GRP_NOC,National Occupation Code,JP_0088
JCL_0965,1b878545fec4472b9e2008b26e022b3a,Investment Analyst - Occupation Code,JCL_GRP_OCC,Occupation Code,JP_0088
JCL_0966,fb058ccb996bb5f13fe4abdddfe80315,Investment Analyst - Recruitment Channel,JCL_GRP_RECR,Recruitment Channel,JP_0088
JCL_0967,396a2d2a2e9bc7d72a92ed4622a4e150,Investment Analyst - Standard Occupation Code,JCL_GRP_SOC,Standard Occupation Code,JP_0088
